"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"0.0043231250000000014","3.458500000000001E-5","4.4777455039316064E-5","2.2900000000000004E-4","x1=v4_x2=v5_x4=v1","1.4999999999999823E-6","x1=v2_x2=v4_x4=v5","x1_x2_x4","NA"
"0.004426179999999997","3.5694999999999976E-5","4.960907251458714E-5","2.8800000000000006E-4","x1=v4_x2=v5_x5=v4","0.0","x1=v1_x2=v3_x5=v1","x1_x2_x5","NA"
"0.004438124999999991","3.550499999999993E-5","4.166009008704385E-5","2.27500000000002E-4","x2=v5_x3=v5_x5=v4","0.0","x2=v3_x3=v1_x5=v1","x2_x3_x5","NA"
"0.004522499999999997","3.617999999999998E-5","4.5405274912712464E-5","1.9749999999999976E-4","x2=v4_x4=v4_x5=v2","4.999999999998495E-7","x2=v1_x4=v1_x5=v4","x2_x4_x5","NA"
"0.00457125","3.657E-5","4.050389805408553E-5","2.699999999999994E-4","x2=v4_x3=v3_x4=v1","1.0000000000001327E-6","x2=v4_x3=v2_x4=v2","x2_x3_x4","NA"
"0.004711249999999992","3.768999999999994E-5","5.337142484418954E-5","2.489999999999992E-4","x1=v4_x4=v1_x5=v4","0.0","x1=v5_x4=v1_x5=v5","x1_x4_x5","NA"
"0.004786874999999991","3.8294999999999924E-5","4.520107126423375E-5","2.1999999999999797E-4","x1=v4_x3=v5_x5=v2","0.0","x1=v2_x3=v4_x5=v5","x1_x3_x5","NA"
"0.005054999999999998","4.043999999999998E-5","5.063701684289339E-5","3.1849999999999934E-4","x1=v4_x2=v5_x3=v3","0.0","x1=v1_x2=v1_x3=v3","x1_x2_x3","NA"
"0.00526125","4.209E-5","4.252108092737448E-5","2.020000000000008E-4","x1=v4_x3=v5_x4=v1","9.99999999999699E-7","x1=v2_x3=v4_x4=v3","x1_x3_x4","NA"
"0.005323749999999994","4.2589999999999956E-5","4.2381884590165765E-5","1.8249999999999864E-4","x3=v3_x4=v4_x5=v5","0.0","x3=v2_x4=v5_x5=v1","x3_x4_x5","NA"
"0.31557460000000004","0.0028688600000000004","0.011245321630847741","0.0577655","x1=v1_x4=v4_class=class2","4.999999999999579E-7","x1=v3_x4=v2_class=class4","x1_x4_class","NA"
"0.3660896199999999","0.0031559449999999994","0.006119471527198812","0.0254985","x2=v5_x3=v1_class=class2","4.999999999999986E-7","x2=v3_x3=v2_class=class5","x2_x3_class","NA"
"0.38612940000000023","0.003217745000000002","0.009959415979057914","0.076834","x2=v5_x5=v2_class=class2","4.999999999999986E-7","x2=v1_x5=v1_class=class3","x2_x5_class","NA"
"0.40604200000000007","0.0039042500000000006","0.01135116827598807","0.0460235","x1=v1_x3=v1_class=class1","0.0","x1=v5_x3=v2_class=class5","x1_x3_class","NA"
"0.40971874999999985","0.0032777499999999985","0.008951174392928911","0.041681499999999996","x4=v3_x5=v2_class=class2","0.0","x4=v2_x5=v1_class=class3","x4_x5_class","NA"
"0.41533800000000015","0.0034611500000000014","0.007446627741108485","0.032862","x2=v5_x4=v4_class=class1","0.0","x2=v1_x4=v4_class=class3","x2_x4_class","NA"
"0.42089399999999993","0.004384312499999999","0.017300527673463118","0.1068005","x1=v1_x2=v5_class=class2","1.0000000000000243E-6","x1=v4_x2=v3_class=class5","x1_x2_class","NA"
"0.43632375","0.00349059","0.005440881453571487","0.023063","x3=v1_x4=v4_class=class2","9.999999999992654E-7","x3=v2_x4=v1_class=class3","x3_x4_class","NA"
"0.44343187500000014","0.003547455000000001","0.008056165376355355","0.0313485","x3=v3_x5=v2_class=class2","2.0000000000002655E-6","x3=v2_x5=v2_class=class3","x3_x5_class","NA"
"0.4451612000000001","0.004046920000000001","0.019822106500439036","0.13745100000000002","x1=v1_x5=v2_class=class1","5.000000000000003E-7","x1=v4_x5=v1_class=class1","x1_x5_class","NA"
