"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"0.07580313752524455","6.891194320476777E-4","7.634571421253296E-4","0.0050952788230227575","x2=v2_x4=v3_class=class1","6.388478092962755E-7","x2=v2_x4=v1_class=class3","x2_x4_class","*"
"0.08399305442582267","9.437421845598053E-4","0.0010910738734643695","0.008396686913715017","x1=v2_x2=v2_class=class1","0.0","x1=v1_x2=v2_class=class5","x1_x2_class","*"
"0.09142377113779272","8.31125192161752E-4","8.517763697788765E-4","0.005722976479510287","x2=v2_x5=v1_class=class1","3.885456132800197E-6","x2=v5_x5=v5_class=class4","x2_x5_class","*"
"0.09548720496742542","9.454178709646081E-4","8.51532227090214E-4","0.005341222389003276","x2=v2_x3=v3_class=class1","6.7124191917327235E-6","x2=v3_x3=v5_class=class5","x2_x3_class","*"
"0.10385831311929271","9.986376261470452E-4","0.0012243944836004546","0.006119720306457849","x1=v2_x4=v3_class=class1","0.0","x1=v1_x4=v1_class=class5","x1_x4_class","*"
"0.11566038708270404","9.801727718873224E-4","9.283880562102458E-4","0.0038777923766678195","x3=v3_x4=v5_class=class1","2.3392826561589368E-5","x3=v5_x4=v4_class=class2","x3_x4_class","*"
"0.12384264554540116","9.907411643632093E-4","0.0010463646851319752","0.005147880381338209","x4=v3_x5=v1_class=class1","1.4627622283825271E-5","x4=v2_x5=v3_class=class3","x4_x5_class","*"
"0.13336750970127081","0.0011113959141772567","0.0010902398037626547","0.005976989142135818","x3=v3_x5=v1_class=class4","4.60643669238512E-6","x3=v4_x5=v3_class=class2","x3_x5_class","*"
"0.13742943056698334","0.0013088517196855557","0.001329721044729633","0.0071151121240005675","x1=v2_x5=v1_class=class1","0.0","x1=v1_x5=v2_class=class5","x1_x5_class","*"
"0.14342905232466768","0.0014786500239656463","0.0015366801084204368","0.009692327796907691","x1=v2_x3=v3_class=class1","0.0","x1=v1_x3=v2_class=class5","x1_x3_class","*"
