"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"Flight_Time_Length_Delay","Delay=0","0.5545605897119296","0.04248496987374073","3.398797589899249E-4","2.9584085631104487E-4","0.0018496816125027895","Flight='(-inf-566.5]'_Time='(1079.5-inf)'_Length='(174.5-inf)'","1.391066049073698E-5","Flight='(1306.5-2431.5]'_Time='(890.5-1079.5]'_Length='(100.5-130.5]'"
"Flight_Time_Length_Delay","Delay=1","0.44543941028807044","0.05471885247338433","4.377508197870738E-4","3.9822100647256563E-4","0.00262490404756739","Flight='(-inf-566.5]'_Time='(1079.5-inf)'_Length='(174.5-inf)'","2.9897416602003846E-6","Flight='(2431.5-4272.5]'_Time='(700.5-890.5]'_Length='(100.5-130.5]'"
"Airline_Flight_Length_Delay","Delay=0","0.5545605897119296","0.07056539405640272","3.312929298422661E-4","4.1908369703834387E-4","0.003434469138242753","Airline=WN_Flight='(566.5-1306.5]'_Length='(-inf-75.5]'","0.0","Airline=B6_Flight='(1306.5-2431.5]'_Length='(-inf-75.5]'"
"Airline_Flight_Length_Delay","Delay=1","0.44543941028807044","0.07169775542695643","3.3660918040824637E-4","4.3807590086946264E-4","0.0029475956839724645","Airline=EV_Flight='(4272.5-inf)'_Length='(75.5-100.5]'","0.0","Airline=F9_Flight='(-inf-566.5]'_Length='(-inf-75.5]'"
"Airline_Flight_Time_Delay","Delay=0","0.5545605897119296","0.06906460575465931","3.042493645579708E-4","3.710824925909181E-4","0.0023152262514274913","Airline=WN_Flight='(566.5-1306.5]'_Time='(-inf-519.5]'","2.456191974002306E-7","Airline=FL_Flight='(-inf-566.5]'_Time='(519.5-700.5]'"
"Airline_Flight_Time_Delay","Delay=1","0.44543941028807044","0.07619653828899278","3.3566756955503415E-4","4.170575203611154E-4","0.003178712166422338","Airline=WN_Flight='(566.5-1306.5]'_Time='(700.5-890.5]'","1.3240056489147427E-6","Airline=XE_Flight='(4272.5-inf)'_Time='(519.5-700.5]'"
"Airline_Time_Length_Delay","Delay=0","0.5545605897119296","0.07857760764218259","1.8189261028282903E-4","2.3420811345308175E-4","0.0016538170493397696","Airline=WN_Time='(1079.5-inf)'_Length='(-inf-75.5]'","0.0","Airline=EV_Time='(890.5-1079.5]'_Length='(174.5-inf)'"
"Airline_Time_Length_Delay","Delay=1","0.44543941028807044","0.07679771729412546","1.7777249373640135E-4","2.2514800397702646E-4","0.0015589570305551788","Airline=WN_Time='(700.5-890.5]'_Length='(174.5-inf)'","0.0","Airline=F9_Time='(-inf-519.5]'_Length='(-inf-75.5]'"
"Flight_DayOfWeek_Length_Delay","Delay=0","0.5545605897119296","0.11466212518186666","6.552121438963796E-4","5.310545377350376E-4","0.0024968104091623727","Flight='(4272.5-inf)'_DayOfWeek=3_Length='(-inf-75.5]'","1.258321852755243E-6","Flight='(2431.5-4272.5]'_DayOfWeek=6_Length='(174.5-inf)'"
"Flight_DayOfWeek_Length_Delay","Delay=1","0.44543941028807044","0.10983623944305768","6.276356539603302E-4","4.940896736583957E-4","0.0029077658841417543","Flight='(-inf-566.5]'_DayOfWeek=5_Length='(174.5-inf)'","5.4655577417027194E-6","Flight='(4272.5-inf)'_DayOfWeek=4_Length='(130.5-174.5]'"
"AirportTo_Time_Length_Delay","Delay=0","0.5545605897119296","0.10862547926489022","3.2147226772681006E-5","4.326658651938028E-5","5.999774899173189E-4","AirportTo=PHX_Time='(1079.5-inf)'_Length='(174.5-inf)'","0.0","AirportTo=BUF_Time='(890.5-1079.5]'_Length='(174.5-inf)'"
"AirportTo_Time_Length_Delay","Delay=1","0.44543941028807044","0.12028622155925292","3.5598171517979995E-5","5.099548701103844E-5","7.267412386783275E-4","AirportTo=ATL_Time='(700.5-890.5]'_Length='(75.5-100.5]'","0.0","AirportTo=ITH_Time='(890.5-1079.5]'_Length='(75.5-100.5]'"
"Airline_Flight_AirportTo_Delay","Delay=0","0.5545605897119296","0.10839666846266993","4.2226984208285615E-5","7.813072752054939E-5","0.0011682122385369507","Airline=EV_Flight='(4272.5-inf)'_AirportTo=ATL","0.0","Airline=DL_Flight='(566.5-1306.5]'_AirportTo=DAB"
"Airline_Flight_AirportTo_Delay","Delay=1","0.44543941028807044","0.12121106415500453","4.721895759836581E-5","9.305081821414894E-5","0.001968363375961754","Airline=EV_Flight='(4272.5-inf)'_AirportTo=ATL","0.0","Airline=US_Flight='(566.5-1306.5]'_AirportTo=ALB"
"Flight_AirportTo_Length_Delay","Delay=0","0.5545605897119296","0.10790298268042697","4.2133144350029906E-5","5.943930067359218E-5","5.341951138296292E-4","Flight='(4272.5-inf)'_AirportTo=IAD_Length='(75.5-100.5]'","0.0","Flight='(-inf-566.5]'_AirportTo=JAX_Length='(174.5-inf)'"
"Flight_AirportTo_Length_Delay","Delay=1","0.44543941028807044","0.12253266850527303","4.784563393411661E-5","6.558953529688926E-5","0.0012097120760376184","Flight='(4272.5-inf)'_AirportTo=ATL_Length='(75.5-100.5]'","0.0","Flight='(-inf-566.5]'_AirportTo=EWR_Length='(-inf-75.5]'"
"AirportFrom_Time_Length_Delay","Delay=0","0.5545605897119296","0.11324862854504622","3.2816177497839376E-5","4.604695605372602E-5","6.128193529027399E-4","AirportFrom=JFK_Time='(1079.5-inf)'_Length='(174.5-inf)'","0.0","AirportFrom=MHT_Time='(700.5-890.5]'_Length='(130.5-174.5]'"
"AirportFrom_Time_Length_Delay","Delay=1","0.44543941028807044","0.12458555710412056","3.6101291539878467E-5","5.677677549558827E-5","7.341217632830415E-4","AirportFrom=IAH_Time='(1079.5-inf)'_Length='(174.5-inf)'","0.0","AirportFrom=JAC_Time='(519.5-700.5]'_Length='(75.5-100.5]'"
"Airline_AirportTo_Length_Delay","Delay=0","0.5545605897119296","0.12185208012481094","3.863414081319223E-5","6.213298256662457E-5","8.662445843628753E-4","Airline=US_AirportTo=PHX_Length='(174.5-inf)'","0.0","Airline=OH_AirportTo=GRB_Length='(75.5-100.5]'"
"Airline_AirportTo_Length_Delay","Delay=1","0.44543941028807044","0.11726017795536667","3.7178242852050246E-5","5.95268949381722E-5","0.0010707838405417986","Airline=EV_AirportTo=ATL_Length='(75.5-100.5]'","0.0","Airline=UA_AirportTo=SJC_Length='(-inf-75.5]'"
"Airline_Flight_AirportFrom_Delay","Delay=0","0.5545605897119296","0.11731065087499057","4.475797438954247E-5","7.962547605157622E-5","0.0011347345053143928","Airline=EV_Flight='(4272.5-inf)'_AirportFrom=ATL","0.0","Airline=CO_Flight='(1306.5-2431.5]'_AirportFrom=MIA"
"Airline_Flight_AirportFrom_Delay","Delay=1","0.44543941028807044","0.12459884007641012","4.753866466097291E-5","1.1091388587672082E-4","0.0023623338655294804","Airline=XE_Flight='(2431.5-4272.5]'_AirportFrom=IAH","0.0","Airline=OH_Flight='(4272.5-inf)'_AirportFrom=DAB"
"Flight_AirportFrom_Length_Delay","Delay=0","0.5545605897119296","0.1157919603284933","4.4229167428759475E-5","6.275819801701598E-5","6.907202134859469E-4","Flight='(4272.5-inf)'_AirportFrom=SLC_Length='(75.5-100.5]'","0.0","Flight='(-inf-566.5]'_AirportFrom=AMA_Length='(75.5-100.5]'"
"Flight_AirportFrom_Length_Delay","Delay=1","0.44543941028807044","0.1266211454570683","4.836560177886497E-5","7.670762485141931E-5","0.001101495345053243","Flight='(1306.5-2431.5]'_AirportFrom=IAH_Length='(130.5-174.5]'","0.0","Flight='(2431.5-4272.5]'_AirportFrom=ECP_Length='(-inf-75.5]'"
"Flight_AirportTo_Time_Delay","Delay=0","0.5545605897119296","0.11054400800196199","3.220979254136387E-5","4.6028081428277905E-5","5.894328381134931E-4","Flight='(4272.5-inf)'_AirportTo=ATL_Time='(-inf-519.5]'","0.0","Flight='(566.5-1306.5]'_AirportTo=ALB_Time='(-inf-519.5]'"
"Flight_AirportTo_Time_Delay","Delay=1","0.44543941028807044","0.1363990282569751","3.974330660168274E-5","5.585150251784923E-5","7.460108587444053E-4","Flight='(4272.5-inf)'_AirportTo=ATL_Time='(519.5-700.5]'","0.0","Flight='(-inf-566.5]'_AirportTo=ALB_Time='(-inf-519.5]'"
"Airline_AirportFrom_Length_Delay","Delay=0","0.5545605897119296","0.12689359841122805","3.946923745294753E-5","6.289273702434839E-5","7.422173734221195E-4","Airline=CO_AirportFrom=IAH_Length='(130.5-174.5]'","0.0","Airline=US_AirportFrom=STX_Length='(174.5-inf)'"
"Airline_AirportFrom_Length_Delay","Delay=1","0.44543941028807044","0.12317174819179984","3.831158575172632E-5","7.509735872684122E-5","0.0010561826792901876","Airline=EV_AirportFrom=ATL_Length='(75.5-100.5]'","0.0","Airline=YV_AirportFrom=EWR_Length='(130.5-174.5]'"
"Flight_AirportFrom_Time_Delay","Delay=0","0.5545605897119296","0.11992505710254678","3.501461521242206E-5","4.725076235067024E-5","5.836089128536349E-4","Flight='(4272.5-inf)'_AirportFrom=ATL_Time='(1079.5-inf)'","0.0","Flight='(4272.5-inf)'_AirportFrom=LAN_Time='(700.5-890.5]'"
"Flight_AirportFrom_Time_Delay","Delay=1","0.44543941028807044","0.14049438776821785","4.1020259202399524E-5","6.482118462103035E-5","8.909245715856632E-4","Flight='(-inf-566.5]'_AirportFrom=PHX_Time='(1079.5-inf)'","0.0","Flight='(2431.5-4272.5]'_AirportFrom=SBP_Time='(890.5-1079.5]'"
"Airline_DayOfWeek_Length_Delay","Delay=0","0.5545605897119296","0.1356191020369131","2.2416380501969174E-4","2.785214626212075E-4","0.0020520731926858523","Airline=WN_DayOfWeek=3_Length='(-inf-75.5]'","0.0","Airline=HA_DayOfWeek=5_Length='(130.5-174.5]'"
"Airline_DayOfWeek_Length_Delay","Delay=1","0.44543941028807044","0.12633018136561988","2.0881021713325463E-4","2.837230763649241E-4","0.002860557049345688","Airline=WN_DayOfWeek=3_Length='(-inf-75.5]'","0.0","Airline=F9_DayOfWeek=6_Length='(-inf-75.5]'"
"DayOfWeek_Time_Length_Delay","Delay=0","0.5545605897119296","0.12495874770664797","7.140499868951308E-4","5.568458122395637E-4","0.0024692134675807407","DayOfWeek=5_Time='(-inf-519.5]'_Length='(130.5-174.5]'","1.2194276080819758E-6","DayOfWeek=6_Time='(700.5-890.5]'_Length='(75.5-100.5]'"
"DayOfWeek_Time_Length_Delay","Delay=1","0.44543941028807044","0.14350803948789112","8.200459399308078E-4","5.419978936394605E-4","0.0028169430689978245","DayOfWeek=4_Time='(1079.5-inf)'_Length='(174.5-inf)'","6.888056926300078E-6","DayOfWeek=6_Time='(700.5-890.5]'_Length='(174.5-inf)'"
"Airline_Flight_DayOfWeek_Delay","Delay=0","0.5545605897119296","0.13510538285946036","4.1065465914729506E-4","4.970435654898485E-4","0.004330121901539262","Airline=OO_Flight='(4272.5-inf)'_DayOfWeek=3","4.904668636920763E-7","Airline=HA_Flight='(566.5-1306.5]'_DayOfWeek=6"
"Airline_Flight_DayOfWeek_Delay","Delay=1","0.44543941028807044","0.1341586995435404","4.077772022600033E-4","5.217983721506613E-4","0.004632592944969383","Airline=WN_Flight='(566.5-1306.5]'_DayOfWeek=3","0.0","Airline=HA_Flight='(566.5-1306.5]'_DayOfWeek=3"
"Flight_DayOfWeek_Time_Delay","Delay=0","0.5545605897119296","0.1283075168486433","7.331858105636776E-4","5.451935273989418E-4","0.0022751265120902566","Flight='(1306.5-2431.5]'_DayOfWeek=5_Time='(-inf-519.5]'","4.4885864488640546E-6","Flight='(566.5-1306.5]'_DayOfWeek=6_Time='(890.5-1079.5]'"
"Flight_DayOfWeek_Time_Delay","Delay=1","0.44543941028807044","0.14420908058166576","8.24051889038088E-4","5.841273076996758E-4","0.0028801259805200214","Flight='(-inf-566.5]'_DayOfWeek=4_Time='(1079.5-inf)'","1.8248082142154846E-5","Flight='(4272.5-inf)'_DayOfWeek=6_Time='(519.5-700.5]'"
"Airline_AirportTo_Time_Delay","Delay=0","0.5545605897119296","0.13361313967319474","2.4444409014487137E-5","4.124118647180257E-5","9.143529527523631E-4","Airline=US_AirportTo=PHX_Time='(1079.5-inf)'","0.0","Airline=F9_AirportTo=GEG_Time='(-inf-519.5]'"
"Airline_AirportTo_Time_Delay","Delay=1","0.44543941028807044","0.14079430445034055","2.5758196935664526E-5","4.58558821324386E-5","0.0010879070676302347","Airline=DL_AirportTo=ATL_Time='(700.5-890.5]'","0.0","Airline=CO_AirportTo=CLT_Time='(-inf-519.5]'"
"AirportFrom_AirportTo_Length_Delay","Delay=0","0.5545605897119296","0.13583960571831133","2.6138080761652153E-5","2.8297875158639216E-5","3.190689134851397E-4","AirportFrom=DEN_AirportTo=LAS_Length='(100.5-130.5]'","0.0","AirportFrom=AUS_AirportTo=TPA_Length='(100.5-130.5]'"
"AirportFrom_AirportTo_Length_Delay","Delay=1","0.44543941028807044","0.13858790808998478","2.6666905539731614E-5","2.8889914942214864E-5","2.8858627235601867E-4","AirportFrom=LGA_AirportTo=ATL_Length='(130.5-174.5]'","0.0","AirportFrom=BWI_AirportTo=MSY_Length='(130.5-174.5]'"
"Airline_AirportFrom_Time_Delay","Delay=0","0.5545605897119296","0.13995773124890573","2.5779652099631287E-5","4.273023231391304E-5","6.148873739611146E-4","Airline=XE_AirportFrom=IAH_Time='(1079.5-inf)'","0.0","Airline=UA_AirportFrom=MIA_Time='(-inf-519.5]'"
"Airline_AirportFrom_Time_Delay","Delay=1","0.44543941028807044","0.144367006897254","2.659182296873308E-5","5.59836137436306E-5","0.0012370446883402451","Airline=CO_AirportFrom=IAH_Time='(1079.5-inf)'","0.0","Airline=AS_AirportFrom=PHX_Time='(-inf-519.5]'"
"AirportTo_DayOfWeek_Length_Delay","Delay=0","0.5545605897119296","0.1515346935811985","2.5289501598996772E-5","5.161957741588146E-5","8.578767395036348E-4","AirportTo=ATL_DayOfWeek=5_Length='(100.5-130.5]'","0.0","AirportTo=PSE_DayOfWeek=6_Length='(130.5-174.5]'"
"AirportTo_DayOfWeek_Length_Delay","Delay=1","0.44543941028807044","0.1558596112219182","2.6011283581761652E-5","5.112081411632534E-5","6.920572206736856E-4","AirportTo=ORD_DayOfWeek=6_Length='(130.5-174.5]'","0.0","AirportTo=MDT_DayOfWeek=6_Length='(130.5-174.5]'"
"Airline_AirportFrom_AirportTo_Delay","Delay=0","0.5545605897119296","0.15345352884304145","2.2447853838945718E-5","2.411109620561387E-5","2.692480183412746E-4","Airline=EV_AirportFrom=DCA_AirportTo=BOS","0.0","Airline=EV_AirportFrom=MCI_AirportTo=MSP"
"Airline_AirportFrom_AirportTo_Delay","Delay=1","0.44543941028807044","0.15717835191785778","2.299273726124329E-5","2.3826391560508144E-5","2.351068006801648E-4","Airline=OO_AirportFrom=SAN_AirportTo=LAX","0.0","Airline=OH_AirportFrom=MCI_AirportTo=MSP"
"Airline_DayOfWeek_Time_Delay","Delay=0","0.5545605897119296","0.15248748484912375","2.4204362674464032E-4","2.578307985176623E-4","0.0018823880869225731","Airline=WN_DayOfWeek=3_Time='(-inf-519.5]'","7.252392413990751E-7","Airline=OO_DayOfWeek=5_Time='(1079.5-inf)'"
"Airline_DayOfWeek_Time_Delay","Delay=1","0.44543941028807044","0.1608308337739964","2.552870377365025E-4","3.411927094064644E-4","0.0029025139477775862","Airline=WN_DayOfWeek=3_Time='(890.5-1079.5]'","6.437015409095528E-7","Airline=F9_DayOfWeek=6_Time='(700.5-890.5]'"
"Flight_AirportTo_DayOfWeek_Delay","Delay=0","0.5545605897119296","0.15273575439203144","2.6081925271862157E-5","5.237221709019128E-5","7.022637711535519E-4","Flight='(1306.5-2431.5]'_AirportTo=ATL_DayOfWeek=5","0.0","Flight='(1306.5-2431.5]'_AirportTo=STT_DayOfWeek=3"
"Flight_AirportTo_DayOfWeek_Delay","Delay=1","0.44543941028807044","0.16361305207271462","2.7939387307498367E-5","5.3269670907986916E-5","9.726763342585547E-4","Flight='(4272.5-inf)'_AirportTo=ATL_DayOfWeek=3","0.0","Flight='(566.5-1306.5]'_AirportTo=BIL_DayOfWeek=6"
"AirportFrom_DayOfWeek_Length_Delay","Delay=0","0.5545605897119296","0.1563076238260602","2.4929445586292112E-5","5.009572135403977E-5","6.467150290648501E-4","AirportFrom=ATL_DayOfWeek=5_Length='(100.5-130.5]'","0.0","AirportFrom=LSE_DayOfWeek=7_Length='(100.5-130.5]'"
"AirportFrom_DayOfWeek_Length_Delay","Delay=1","0.44543941028807044","0.1616318361238354","2.577860225260439E-5","5.5122196004678185E-5","8.545914518759063E-4","AirportFrom=ATL_DayOfWeek=3_Length='(75.5-100.5]'","0.0","AirportFrom=PIE_DayOfWeek=1_Length='(130.5-174.5]'"
"Flight_AirportFrom_DayOfWeek_Delay","Delay=0","0.5545605897119296","0.1573632237925499","2.6890503040421596E-5","5.232397053051924E-5","7.149942159701599E-4","Flight='(1306.5-2431.5]'_AirportFrom=ATL_DayOfWeek=3","0.0","Flight='(1306.5-2431.5]'_AirportFrom=STT_DayOfWeek=2"
"Flight_AirportFrom_DayOfWeek_Delay","Delay=1","0.44543941028807044","0.17147507302009676","2.9301960529748844E-5","5.989588242169193E-5","0.0010243597974144583","Flight='(4272.5-inf)'_AirportFrom=ATL_DayOfWeek=3","0.0","Flight='(-inf-566.5]'_AirportFrom=XNA_DayOfWeek=4"
"Airline_AirportTo_DayOfWeek_Delay","Delay=0","0.5545605897119296","0.17605417929179942","1.7417310970694646E-5","4.5663762249851515E-5","0.0011766600503263134","Airline=DL_AirportTo=ATL_DayOfWeek=5","0.0","Airline=CO_AirportTo=STT_DayOfWeek=3"
"Airline_AirportTo_DayOfWeek_Delay","Delay=1","0.44543941028807044","0.1805362635820367","1.7860730469135776E-5","4.388580362524361E-5","9.464406285378717E-4","Airline=DL_AirportTo=ATL_DayOfWeek=1","0.0","Airline=OH_AirportTo=JAN_DayOfWeek=7"
"AirportTo_DayOfWeek_Time_Delay","Delay=0","0.5545605897119296","0.1704746754499889","2.0487282231697345E-5","4.708092255878565E-5","0.0011455983894601456","AirportTo=ATL_DayOfWeek=5_Time='(-inf-519.5]'","0.0","AirportTo=STT_DayOfWeek=3_Time='(-inf-519.5]'"
"AirportTo_DayOfWeek_Time_Delay","Delay=1","0.44543941028807044","0.18884138946092618","2.26945546762298E-5","4.837580238867551E-5","8.20603875738987E-4","AirportTo=ATL_DayOfWeek=4_Time='(700.5-890.5]'","0.0","AirportTo=EKO_DayOfWeek=1_Time='(1079.5-inf)'"
"AirportFrom_DayOfWeek_Time_Delay","Delay=0","0.5545605897119296","0.17323953986502708","2.0912547062408868E-5","4.5081209179117256E-5","8.082263073504261E-4","AirportFrom=ATL_DayOfWeek=5_Time='(519.5-700.5]'","0.0","AirportFrom=LNK_DayOfWeek=4_Time='(519.5-700.5]'"
"AirportFrom_DayOfWeek_Time_Delay","Delay=1","0.44543941028807044","0.19648976271381008","2.371918912527645E-5","5.571964917174369E-5","9.547694859323174E-4","AirportFrom=ATL_DayOfWeek=4_Time='(1079.5-inf)'","0.0","AirportFrom=FLG_DayOfWeek=2_Time='(700.5-890.5]'"
"Airline_AirportFrom_DayOfWeek_Delay","Delay=0","0.5545605897119296","0.18258744761995088","1.8065444505782108E-5","4.4350433204788414E-5","0.0011648091963568617","Airline=DL_AirportFrom=ATL_DayOfWeek=3","0.0","Airline=CO_AirportFrom=STT_DayOfWeek=2"
"Airline_AirportFrom_DayOfWeek_Delay","Delay=1","0.44543941028807044","0.18756092710542463","1.855752716982309E-5","5.2089134738215236E-5","0.0010426902353325785","Airline=WN_AirportFrom=MDW_DayOfWeek=3","0.0","Airline=HA_AirportFrom=SMF_DayOfWeek=5"
"Flight_AirportFrom_AirportTo_Delay","Delay=0","0.5545605897119296","0.17651000849332513","1.869413349854922E-5","2.1212805160289288E-5","3.609698148857916E-4","Flight='(1306.5-2431.5]'_AirportFrom=BOS_AirportTo=LGA","0.0","Flight='(566.5-1306.5]'_AirportFrom=HOU_AirportTo=ECP"
"Flight_AirportFrom_AirportTo_Delay","Delay=1","0.44543941028807044","0.22279478639024114","2.359614344315208E-5","2.3321126299548405E-5","2.351068006801648E-4","Flight='(4272.5-inf)'_AirportFrom=SAN_AirportTo=LAX","0.0","Flight='(1306.5-2431.5]'_AirportFrom=SJU_AirportTo=BWI"
"AirportFrom_AirportTo_Time_Delay","Delay=0","0.5545605897119296","0.1881824638662188","1.3352903133909045E-5","1.2784202688488624E-5","1.305520495200238E-4","AirportFrom=LGA_AirportTo=BOS_Time='(-inf-519.5]'","0.0","AirportFrom=IND_AirportTo=MCI_Time='(700.5-890.5]'"
"AirportFrom_AirportTo_Time_Delay","Delay=1","0.44543941028807044","0.2165641734244807","1.536679013868396E-5","1.4168312506919563E-5","1.3012953875416873E-4","AirportFrom=ORD_AirportTo=LGA_Time='(890.5-1079.5]'","0.0","AirportFrom=CLE_AirportTo=RDU_Time='(700.5-890.5]'"
"AirportFrom_AirportTo_DayOfWeek_Delay","Delay=0","0.5545605897119296","0.21969631194400802","7.680883541723047E-6","9.12163725539195E-6","1.866936905730331E-4","AirportFrom=OGG_AirportTo=HNL_DayOfWeek=5","0.0","AirportFrom=LAS_AirportTo=PVD_DayOfWeek=1"
"AirportFrom_AirportTo_DayOfWeek_Delay","Delay=1","0.44543941028807044","0.24262216644654017","8.482402770562182E-6","9.462038012246486E-6","1.7524089039819827E-4","AirportFrom=ATL_AirportTo=LGA_DayOfWeek=1","0.0","AirportFrom=DFW_AirportTo=CHA_DayOfWeek=7"
