"points","all_attributes","x1","x2","x3","x4","x5"
"10000","0.01301858045573841","0.02137971570092379","0.020156312289981625","0.025395113961035977","0.024105297634184356","0.18018233597721797"
"20000","0.016390099269657496","0.016870571680156342","0.025082031978483275","0.020032451051282228","0.03025607849027452","0.18132116588775882"
"30000","0.016967661194737964","0.01345552528854949","0.017325324037302657","0.017051214136139234","0.029299920968383252","0.18750680744020867"
"40000","0.02082631263272698","0.020148590599316424","0.02134782406179274","0.02605416829476351","0.032369322352867325","0.18539654235144967"
"50000","0.023199160592082345","0.01995495414604263","0.0243535126147706","0.01556749888428406","0.028772629945743835","0.18730250772309115"
"60000","0.015822876784745653","0.017333855543292365","0.03219055922732691","0.015285771216287675","0.026870349776625023","0.18590181537340772"
"70000","0.013372131827966498","0.01768240670371187","0.025598014633611534","0.014025888434511831","0.021216003679063854","0.1795127225373621"
"80000","0.011899989757410934","0.016680510456307734","0.014062254364240304","0.02187712354570717","0.018382940304709463","0.1748593456435788"
"90000","0.01690702306816507","0.012705528138106803","0.01643850030337275","0.017658846325849426","0.024273223720804225","0.18117465960680573"
"100000","0.021782562639224432","0.014865021065937286","0.0184985430659948","0.018183048438526212","0.025855635540407106","0.181830706066541"
"110000","0.01747441089560371","0.018615045270625935","0.019741783531181882","0.023088135222084943","0.024521162929396552","0.1858771089960308"
"120000","0.019244300676467256","0.017354876881225237","0.024360607630692203","0.02675651063740924","0.02248157418408219","0.189239370962139"
"130000","0.008928709314713318","0.013057543935554089","0.019901328671812706","0.020903146143608737","0.024734190775180236","0.18443250111099926"
"140000","0.013512749456022578","0.01298966119030455","0.019742356074284043","0.025403121015615825","0.020140575564271884","0.18249780759805936"
"150000","0.015086348733766908","0.016032304594502444","0.025235676183086038","0.01915587966850443","0.016325412442634364","0.18188948626786094"
"160000","0.01438823457119473","0.010578959841320124","0.029566981114726526","0.02446382435768248","0.017286782227448356","0.17837915134146765"
"170000","0.01953325004395341","0.011190642013532148","0.016428823472886055","0.019779828804298478","0.02752315667984221","0.176057353871276"
"180000","0.010329788140626513","0.013651444365335651","0.01533220368913556","0.014995308295529704","0.019330864195845485","0.17777800026149315"
"190000","0.011284883995810575","0.02005039098660857","0.021542431500405128","0.019308058434455752","0.021403289712584553","0.18125235698175357"
"200000","0.01901815403391104","0.016648580500760596","0.017179445623239746","0.017847082867976406","0.023791395003592772","0.17915678706033378"
"210000","0.013769402460764732","0.021825776032243633","0.01931941984249514","0.01941681730899136","0.022051814052973004","0.18047415808272899"
"220000","0.01646953570259246","0.015696376713876328","0.0246737459928892","0.027433182613108155","0.023939481045948164","0.17947301088030232"
"230000","0.013716342045477465","0.015977558927838063","0.021315852562862274","0.023100765826328102","0.02268832813325156","0.18350376740090038"
"240000","0.012364671565530094","0.015247947104200835","0.017864133731259346","0.020118604657634553","0.016015878464600994","0.18124417506594853"
"250000","0.014639278943039992","0.012291318697371708","0.019297368812400746","0.02069355875506114","0.014406143285948022","0.1856666807566728"
"260000","0.012508106030072443","0.016218271615458094","0.018694739989974257","0.02122695620462242","0.024108790869229717","0.17783377637008183"
"270000","0.020339405884033903","0.017509368678766388","0.014677746724053408","0.016853532768990258","0.01999068239386599","0.18141699531846323"
"280000","0.013491451484004026","0.019163768015107135","0.017888327131543653","0.02098954924409304","0.019494398909357856","0.17450882865635325"
"290000","0.016636022375519182","0.01711184506545986","0.014239122505859503","0.02131764217156683","0.028633006299309944","0.17730209342850423"
"300000","0.024674439152564887","0.015948270787780328","0.028023375440285776","0.027701631076814025","0.012239604367928826","0.17838634160794914"
"310000","0.014172381944753992","0.015411913697096984","0.027352489384541254","0.02721785048011916","0.026845687450271497","0.18328386704026514"
"320000","0.01240794747212635","0.01713943776363526","0.02089717695873355","0.01763857960914444","0.0261022775413524","0.18083292409276586"
"330000","0.014110068306947663","0.014899889581378774","0.02536020250918952","0.024898411494169593","0.025548515744924866","0.17789032342972422"
"340000","0.01573375786427941","0.017524391120050543","0.021927754583009655","0.01592458790721133","0.026496538425541095","0.18003522124788401"
"350000","0.015053936139050778","0.015549849563083282","0.020532795489690402","0.016149724957936484","0.022610698881178407","0.1825269517402562"
"360000","0.012039261942568302","0.012608988291339277","0.01666957516384846","0.013434079271602183","0.023987436051961762","0.1799648116247676"
"370000","0.018390945372442267","0.015971154617174327","0.03125210487075409","0.03066893199281983","0.01844946249045964","0.18701275662593553"
"380000","0.012053546912191983","0.01858602628769221","0.025375421140412555","0.027883904419729835","0.02103835251553541","0.19018295662665471"
"390000","0.013803367578861612","0.01984418740411643","0.0217244358176262","0.0189334754370701","0.027430265277352366","0.188400237510516"
"400000","0.020185070259683024","0.015265940042747419","0.02538568462905329","0.01913943196439141","0.019863212283575037","0.18186755655581005"
