"points","all_attributes","x1","x2","x3","x4","x5"
"10000","0.004999999999999999","0.011400000000000013","0.012800000000000027","0.015600000000000017","0.019799999999999998","0.1805999999999978"
"20000","0.00690000000000001","0.007599999999999989","0.010700000000000022","0.0143","0.022099999999999995","0.18129999999999788"
"30000","0.005800000000000003","0.003499999999999998","0.004700000000000003","0.006899999999999996","0.009899999999999992","0.18749999999999786"
"40000","0.015899999999999987","0.01180000000000001","0.0067000000000000046","0.0075","0.012899999999999995","0.1849999999999978"
"50000","0.0156","0.012900000000000016","0.01069999999999998","0.011200000000000002","0.013899999999999996","0.18729999999999744"
"60000","0.013100000000000013","0.00900000000000001","0.01839999999999998","0.006299999999999986","0.009600000000000025","0.18599999999999736"
"70000","0.010300000000000009","0.0058000000000000065","0.013100000000000021","0.011500000000000003","0.012600000000000014","0.17999999999999747"
"80000","0.008200000000000002","0.009700000000000007","0.010200000000000015","0.008900000000000005","0.009699999999999973","0.17449999999999763"
"90000","0.01130000000000003","0.003600000000000013","0.008500000000000014","0.0070999999999999674","0.013600000000000029","0.18089999999999787"
"100000","0.014900000000000035","0.010899999999999993","0.010899999999999972","0.008799999999999975","0.010000000000000023","0.1822999999999975"
"110000","0.008200000000000002","0.008099999999999987","0.011000000000000003","0.0182","0.014700000000000019","0.18559999999999724"
"120000","0.011300000000000018","0.01689999999999999","0.004899999999999981","0.01550000000000002","0.010900000000000007","0.1891999999999974"
"130000","0.002199999999999971","0.00850000000000001","0.008799999999999988","0.010499999999999968","0.007299999999999987","0.18409999999999735"
"140000","0.011099999999999981","0.01139999999999998","0.00690000000000001","0.0162","0.011300000000000004","0.18339999999999743"
"150000","0.00809999999999998","0.0016000000000000285","0.014399999999999996","0.012000000000000038","0.007199999999999998","0.18129999999999755"
"160000","0.011400000000000007","0.0033999999999999742","0.017499999999999995","0.017600000000000032","0.00799999999999998","0.17799999999999785"
"170000","0.01249999999999999","0.004500000000000009","0.006999999999999999","0.0076999999999999985","0.02009999999999998","0.17529999999999768"
"180000","0.013100000000000011","0.007900000000000016","0.007900000000000004","0.008700000000000013","0.008800000000000002","0.17799999999999747"
"190000","0.007900000000000035","0.010700000000000017","0.01589999999999999","0.015499999999999986","0.011100000000000013","0.1808999999999974"
"200000","0.007300000000000013","0.010600000000000002","0.012100000000000027","0.00880000000000001","0.01619999999999998","0.1781999999999979"
"210000","0.012199999999999989","0.01040000000000001","0.0058","0.007899999999999983","0.008000000000000007","0.180299999999998"
"220000","0.012999999999999996","0.007299999999999989","0.006899999999999996","0.01370000000000001","0.008700000000000013","0.17889999999999764"
"230000","0.011","0.004499999999999964","0.0114","0.006499999999999999","0.010400000000000006","0.18399999999999808"
"240000","0.008200000000000013","0.0056000000000000286","0.0058999999999999955","0.007699999999999992","0.003400000000000028","0.18119999999999775"
"250000","0.012400000000000005","0.009100000000000013","0.0138","0.013000000000000012","0.007100000000000009","0.18569999999999778"
"260000","0.004699999999999999","0.009400000000000007","0.010200000000000022","0.01160000000000002","0.014800000000000008","0.17829999999999763"
"270000","0.008200000000000008","0.008199999999999992","0.005100000000000007","0.007299999999999994","0.009099999999999997","0.1811999999999977"
"280000","0.0039000000000000406","0.010499999999999992","0.008900000000000005","0.015900000000000004","0.009499999999999967","0.1747999999999974"
"290000","0.01199999999999998","0.005900000000000018","0.011400000000000014","0.00860000000000001","0.012199999999999975","0.17689999999999775"
"300000","0.011500000000000045","0.010599999999999997","0.006200000000000004","0.01570000000000002","0.0060999999999999804","0.17769999999999742"
"310000","0.013100000000000023","0.014799999999999995","0.01490000000000001","0.014799999999999994","0.013600000000000001","0.1841999999999975"
"320000","0.017599999999999998","0.0074000000000000125","0.005699999999999976","0.005900000000000023","0.014999999999999986","0.1820999999999972"
"330000","0.008999999999999985","0.014500000000000051","0.013499999999999977","0.009999999999999988","0.014999999999999972","0.17859999999999732"
"340000","0.012199999999999996","0.0017000000000000374","0.005499999999999977","0.00899999999999996","0.014799999999999994","0.1796999999999972"
"350000","0.011900000000000018","0.005000000000000008","0.008100000000000003","0.0068999999999999895","0.01120000000000003","0.1827999999999972"
"360000","0.006200000000000016","0.007700000000000023","0.007099999999999995","0.008300000000000009","0.0121","0.1797999999999975"
"370000","0.011200000000000002","0.011900000000000013","0.011700000000000002","0.016700000000000027","0.007400000000000018","0.18659999999999766"
"380000","0.010299999999999981","0.011900000000000046","0.009899999999999985","0.00499999999999997","0.010000000000000009","0.18999999999999742"
"390000","0.0038000000000000204","0.012000000000000033","0.011599999999999978","0.0092","0.011700000000000016","0.1880999999999974"
"400000","0.005700000000000004","0.008599999999999986","0.014299999999999986","0.012700000000000003","0.008999999999999994","0.1818999999999978"
"410000","0.00970000000000001","0.007700000000000002","0.013899999999999996","0.011700000000000016","0.01949999999999999","0.18849999999999706"
"420000","0.006500000000000004","0.004000000000000054","0.006499999999999985","0.008700000000000013","0.015699999999999978","0.18569999999999762"
"430000","0.012699999999999984","0.005999999999999969","0.010599999999999998","0.004699999999999989","0.0097","0.1856999999999972"
"440000","0.020000000000000014","0.00919999999999998","0.008000000000000007","0.0104","0.011099999999999985","0.1835999999999974"
"450000","0.012400000000000013","0.007899999999999996","0.0075","0.002799999999999997","0.013299999999999992","0.17939999999999773"
"460000","0.015500000000000022","0.0068000000000000334","0.007699999999999978","0.01390000000000001","0.0068999999999999895","0.18019999999999736"
"470000","0.0065000000000000405","0.007900000000000044","0.007899999999999997","0.01679999999999999","0.009500000000000008","0.17759999999999768"
"480000","0.018399999999999993","0.008200000000000042","0.013000000000000012","0.006999999999999951","0.0039000000000000007","0.1792999999999976"
"490000","0.012099999999999998","0.0058999999999999764","0.014200000000000039","0.014899999999999969","0.010300000000000017","0.18429999999999777"
"500000","0.008800000000000027","0.005899999999999992","0.012200000000000003","0.008900000000000026","0.009900000000000006","0.1805999999999977"
"510000","0.007500000000000016","0.006499999999999987","0.009700000000000007","0.012400000000000022","0.013999999999999985","0.1842999999999976"
"520000","0.009199999999999986","0.007599999999999973","0.009399999999999999","0.012299999999999998","0.0040999999999999925","0.18689999999999785"
"530000","0.006200000000000004","0.011499999999999986","0.01050000000000001","0.007499999999999979","0.006100000000000008","0.17929999999999766"
"540000","0.008199999999999985","0.005400000000000014","0.0138","0.015300000000000015","0.011599999999999985","0.17939999999999778"
"550000","0.014799999999999985","0.005399999999999997","0.018699999999999974","0.0169","0.009500000000000008","0.18099999999999775"
"560000","0.012799999999999994","0.009900000000000018","0.01649999999999998","0.011199999999999988","0.012799999999999992","0.17419999999999738"
"570000","0.012599999999999988","0.007099999999999999","0.015199999999999977","0.004500000000000046","0.01100000000000001","0.1816999999999975"
"580000","0.01629999999999998","0.013499999999999937","0.006100000000000001","0.004200000000000016","0.006299999999999972","0.18759999999999738"
"590000","0.006499999999999975","0.01589999999999996","0.015199999999999977","0.007100000000000009","0.01390000000000001","0.17859999999999737"
"600000","0.01330000000000003","0.014399999999999967","0.01690000000000002","0.008199999999999999","0.007599999999999996","0.1828999999999977"
"610000","0.004800000000000002","0.009899999999999985","0.010699999999999994","0.011700000000000009","0.016399999999999998","0.17969999999999767"
"620000","0.0032999999999999974","0.013899999999999987","0.006399999999999996","0.010400000000000013","0.014099999999999974","0.1788999999999978"
"630000","0.008200000000000016","0.007099999999999976","0.011800000000000005","0.011199999999999995","0.0077999999999999875","0.18499999999999703"
"640000","0.007600000000000013","0.0047000000000000375","0.006400000000000003","0.006999999999999992","0.011800000000000005","0.17979999999999777"
"650000","0.004300000000000009","0.006000000000000052","0.01359999999999998","0.009200000000000007","0.010700000000000001","0.19059999999999783"
"660000","0.0041000000000000324","0.011500000000000007","0.01029999999999999","0.00930000000000001","0.0092","0.1831999999999976"
"670000","0.012399999999999977","0.004099999999999996","0.01200000000000001","0.009400000000000006","0.010599999999999998","0.17439999999999778"
"680000","0.010299999999999993","0.012899999999999986","0.006500000000000006","0.007699999999999978","0.009900000000000006","0.17999999999999788"
"690000","0.014099999999999979","0.00299999999999998","0.013899999999999968","0.007199999999999998","0.008000000000000007","0.18659999999999757"
"700000","0.012699999999999982","0.003400000000000033","0.0030999999999999847","0.00959999999999999","0.008199999999999985","0.18339999999999765"
"710000","0.016099999999999993","0.007399999999999967","0.013599999999999973","0.005299999999999999","0.014200000000000004","0.18639999999999743"
"720000","0.010899999999999991","0.012499999999999966","0.01189999999999998","0.010199999999999994","0.0077999999999999875","0.1818999999999972"
"730000","0.005400000000000002","0.009999999999999998","0.013499999999999998","0.0116","0.010599999999999984","0.17569999999999816"
"740000","0.007999999999999976","0.0075999999999999575","0.016899999999999978","0.009399999999999999","0.012899999999999981","0.17469999999999772"
"750000","0.007700000000000001","0.01299999999999996","0.011800000000000005","0.006100000000000008","0.013200000000000003","0.17199999999999788"
"760000","0.01499999999999998","0.006399999999999987","0.012299999999999998","0.0057000000000000176","0.00650000000000002","0.18059999999999787"
"770000","0.009200000000000012","0.005300000000000027","0.007199999999999998","0.006399999999999968","0.007100000000000009","0.1829999999999979"
"780000","0.011000000000000006","0.0035000000000000118","0.006199999999999997","0.010099999999999963","0.01770000000000002","0.1837999999999974"
"790000","0.015299999999999998","0.01840000000000002","0.009099999999999976","0.00860000000000001","0.015400000000000011","0.17859999999999737"
"800000","0.010900000000000014","0.013399999999999973","0.0068000000000000005","0.00690000000000001","0.003799999999999998","0.17529999999999799"
"810000","0.0026","0.010000000000000009","0.007099999999999988","0.01660000000000001","0.007400000000000004","0.17869999999999764"
"820000","0.010099999999999996","0.008299999999999986","0.010699999999999987","0.012899999999999981","0.01129999999999999","0.1784999999999974"
"830000","0.003999999999999997","0.007300000000000004","0.012999999999999984","0.0040999999999999925","0.012099999999999972","0.1780999999999977"
"840000","0.011199999999999983","0.0093","0.014200000000000018","0.011300000000000004","0.015999999999999986","0.18379999999999755"
"850000","0.008299999999999972","0.005199999999999984","0.008900000000000033","0.0165","0.01230000000000002","0.18429999999999766"
"860000","0.007500000000000003","0.009000000000000013","0.009599999999999984","0.01150000000000001","0.008600000000000024","0.18659999999999763"
"870000","0.007600000000000003","0.010400000000000012","0.002899999999999979","0.011200000000000002","0.013499999999999998","0.18469999999999795"
"880000","0.008399999999999986","0.006499999999999992","0.0174","0.008499999999999994","0.01330000000000002","0.1816999999999973"
"890000","0.016199999999999996","0.009799999999999998","0.020200000000000017","0.0077999999999999875","0.007800000000000043","0.19029999999999686"
"900000","0.014799999999999983","0.008799999999999997","0.009100000000000018","0.01319999999999999","0.004800000000000013","0.18829999999999741"
"910000","0.014699999999999982","0.011599999999999996","0.015300000000000008","0.011300000000000004","0.005600000000000008","0.18379999999999747"
"920000","0.022099999999999984","0.006599999999999988","0.011200000000000015","0.012299999999999998","0.012499999999999997","0.1837999999999976"
"930000","0.01589999999999997","0.007299999999999966","0.0067000000000000046","0.017099999999999997","0.011699999999999988","0.18409999999999763"
"940000","0.009700000000000004","0.00409999999999996","0.0085","0.008","0.007100000000000023","0.17719999999999758"
"950000","0.010299999999999995","0.005399999999999978","0.005399999999999967","0.0033000000000000043","0.004200000000000023","0.17599999999999766"
"960000","0.008500000000000016","0.009200000000000009","0.0116","0.014999999999999993","0.008000000000000007","0.17839999999999737"
"970000","0.012599999999999998","0.013500000000000009","0.007800000000000008","0.008299999999999981","0.00700000000000002","0.17939999999999762"
"980000","0.00580000000000002","0.01690000000000002","0.015399999999999997","0.01570000000000002","0.011700000000000016","0.18209999999999785"
"990000","0.003999999999999998","0.017500000000000022","0.01679999999999999","0.0116","0.02170000000000004","0.18409999999999727"
"1000000","0.007200000000000019","0.01200000000000001","0.010400000000000006","0.008800000000000016","0.005899999999999989","0.18239999999999768"
"1010000","0.009000000000000011","0.005900000000000035","0.011400000000000007","0.01149999999999999","0.007800000000000001","0.18329999999999713"
"1020000","0.0034000000000000063","0.004599999999999983","0.009200000000000014","0.009700000000000007","0.015","0.17889999999999798"
"1030000","0.010399999999999993","0.009399999999999997","0.011700000000000023","0.0058","0.01609999999999999","0.18189999999999787"
"1040000","0.01280000000000003","0.013699999999999955","0.005400000000000009","0.010599999999999984","0.007199999999999998","0.1777999999999976"
"1050000","0.007199999999999991","0.011999999999999983","0.006500000000000006","0.007199999999999991","0.013599999999999987","0.18289999999999756"
"1060000","0.005300000000000003","0.01119999999999999","0.013199999999999996","0.007899999999999997","0.0050999999999999795","0.18539999999999757"
"1070000","0.00919999999999999","0.007499999999999998","0.008900000000000026","0.009200000000000014","0.008800000000000002","0.1867999999999975"
"1080000","0.009599999999999994","0.006100000000000027","0.00959999999999999","0.021899999999999996","0.015000000000000013","0.18289999999999754"
"1090000","0.010600000000000005","0.004599999999999979","0.008500000000000014","0.012999999999999998","0.006200000000000011","0.1859999999999975"
"1100000","0.00709999999999999","0.007899999999999989","0.011600000000000006","0.0077000000000000055","0.015700000000000006","0.1825999999999975"
"1110000","0.004300000000000002","0.007900000000000003","0.006300000000000021","0.018000000000000016","0.009100000000000025","0.18359999999999732"
"1120000","0.008099999999999991","0.017999999999999988","0.005100000000000007","0.010100000000000012","0.008300000000000002","0.17669999999999783"
"1130000","0.008800000000000016","0.016099999999999975","0.013100000000000007","0.01220000000000001","0.009100000000000025","0.18159999999999757"
"1140000","0.012799999999999997","0.01140000000000001","0.0116","0.010100000000000026","0.0058","0.17699999999999758"
"1150000","0.00440000000000002","0.00520000000000001","0.006499999999999978","0.011099999999999999","0.020500000000000004","0.17599999999999774"
"1160000","0.008599999999999983","0.0033000000000000165","0.0076999999999999985","0.010399999999999993","0.00520000000000001","0.1781999999999979"
"1170000","0.014600000000000028","0.003499999999999996","0.009600000000000011","0.011000000000000003","0.012999999999999998","0.18379999999999733"
"1180000","0.010400000000000038","0.00570000000000003","0.008900000000000012","0.006599999999999995","0.007599999999999996","0.17999999999999788"
"1190000","0.004600000000000003","0.002100000000000034","0.012799999999999999","0.00860000000000001","0.009999999999999995","0.1912999999999975"
"1200000","0.009299999999999989","0.004800000000000016","0.02419999999999998","0.010099999999999998","0.008899999999999991","0.18349999999999766"
"1210000","0.00579999999999997","0.007399999999999966","0.02019999999999999","0.01930000000000001","0.009500000000000022","0.18689999999999765"
"1220000","0.0038999999999999955","0.00870000000000001","0.0025000000000000022","0.008999999999999994","0.013700000000000004","0.18119999999999756"
"1230000","0.0030999999999999726","0.003299999999999954","0.008900000000000005","0.007199999999999991","0.007800000000000001","0.17759999999999768"
