"points","all_attributes","x1","x2","x3","x4","x5"
"1000","0.06902315668070426","0.05331670550224024","0.05605074870528015","0.052490756998007204","0.06838499287869741","0.46753783874151017"
"2000","0.041549110602109224","0.060016209149323735","0.04804853682582138","0.06826243343505461","0.06909705363452491","0.4652281224709984"
"3000","0.05774605140266176","0.07166354397764932","0.051848430085000785","0.06512411604461454","0.06988398617011105","0.4500500666650167"
"4000","0.044387784751330726","0.05577540585636662","0.08635481809399972","0.05939969851500461","0.09329693352635479","0.46729888499320166"
"5000","0.04591471904522919","0.03381192660593468","0.06947678076559505","0.064661263533582","0.06786930143095263","0.481348033050437"
"6000","0.07474942316986137","0.060221817512551165","0.07145738951676743","0.06261888882045642","0.09592797193631986","0.443515872890327"
"7000","0.07903053588099228","0.05874451743412995","0.06795928670540363","0.07013926093236512","0.08839847668977907","0.440058285815899"
"8000","0.06353148417351155","0.047643489731489505","0.1165728913870024","0.056976883472607","0.07107620360640715","0.46772704367365103"
"9000","0.06429229006487326","0.06390327806190468","0.07672640128455702","0.07391162152874194","0.05300437822821689","0.4353654752234142"
"10000","0.0494860530380912","0.058228270539092415","0.05014129465306019","0.055602379816958994","0.08140227370923234","0.44472085310135867"
"11000","0.04560696927100374","0.07528222703512491","0.05776136523893868","0.05658599164922264","0.05924083217475222","0.45629648024261915"
"12000","0.03926898058804858","0.06207415759503436","0.07125530268146608","0.07405543756201693","0.07043677514258127","0.44827899896535495"
"13000","0.043812619429974026","0.043109597085340144","0.0734445982126649","0.059561089215870874","0.07122142031115143","0.44583271389736984"
"14000","0.04591130532617014","0.0415311241660323","0.04993109503021574","0.06692178138748092","0.0744204339138254","0.45880245581394696"
"15000","0.051773455487862066","0.03607139518028803","0.056332549921689144","0.09146934872993868","0.07680432980535024","0.4653115676703445"
"16000","0.04257102465339672","0.050419105468283994","0.07574939790158532","0.07270650857720756","0.09639949172500337","0.43747914970116386"
"17000","0.053970185954918676","0.0682767861525535","0.06408528377276357","0.06979708578800886","0.0628071115167963","0.44851165384297714"
"18000","0.056625667725078634","0.05124641995424127","0.058308882917110824","0.06284428382598276","0.0875558139381481","0.4691609362800545"
"19000","0.05090398051655982","0.04564997112684497","0.07473181631871578","0.06854459493929643","0.09454617687416533","0.4721331476323404"
"20000","0.06607526797188007","0.05923271364363114","0.06626782993226706","0.09317378797535308","0.08379660261541097","0.4767951954100168"
"21000","0.08509407501571684","0.04448104564828122","0.06538070272411034","0.0841527327648979","0.0865570518658921","0.4952693715050567"
"22000","0.05985980804072656","0.05317049897725309","0.06118587155177482","0.06903789517329968","0.08209138511541386","0.4561141620758918"
"23000","0.046825048044007514","0.05894552263532636","0.052602025382581685","0.05953963061168887","0.071601636921115","0.4497525899467598"
"24000","0.029994074247993028","0.054161793784167946","0.05160111910059066","0.0590212790837925","0.07068597904224502","0.4475557507660349"
"25000","0.04694926122130835","0.05443769982773796","0.06423091974514626","0.05080991247736625","0.0623160873060187","0.45448938441267095"
"26000","0.04229715620651409","0.04817644675110856","0.05354046297014481","0.07708462588906659","0.08314202523513253","0.45916315303447736"
"27000","0.05717044810265895","0.046647981980455444","0.0777545760720512","0.06235169548960232","0.07248111548334232","0.45517127668942103"
"28000","0.05547988154907679","0.06360565400383668","0.07481877049328191","0.07789459470657302","0.08259251332876343","0.4374227789216301"
"29000","0.04354420186047474","0.04891156319091983","0.06735551540032757","0.07155218568180081","0.0782726546113959","0.4350803698322891"
"30000","0.05876837000618908","0.04457927689402473","0.04077482389423034","0.07828597230095229","0.08622098123273572","0.4395879167420068"
"31000","0.04845030978891585","0.03633822569028958","0.05197744651064229","0.06571273721933696","0.07446464644903351","0.4572244780934128"
"32000","0.032975085186030935","0.037515544494314615","0.056233941753445066","0.07923936276762342","0.047335475180117284","0.44253585601925605"
"33000","0.025951901734035936","0.07165930003368193","0.06751728164753014","0.06576970863287915","0.05063561365144646","0.47217404315454203"
"34000","0.04037448603403131","0.06120414006417167","0.05706149350923165","0.0589163344050671","0.06277528780990022","0.4506164758652115"
"35000","0.043845180638786695","0.06596478403866411","0.05787392316311303","0.054786941308187335","0.0893394238522322","0.4483463487953144"
"36000","0.05422403815842347","0.0678403984934698","0.0594961343756215","0.06240874659049499","0.0757521629260448","0.4655058952093985"
"37000","0.019989720143850316","0.05227715848812929","0.06613130414570971","0.05142669065799085","0.057053614633002625","0.44057532964274404"
"38000","0.05912202826485542","0.06292297110488482","0.059332458649334494","0.0725472280882023","0.0508992693006346","0.45666849459149106"
"39000","0.04884104345864878","0.04719279863765019","0.06333418031530916","0.05817109377191408","0.07302625246842333","0.4675666171482829"
"40000","0.0651606338714091","0.06117360051307599","0.06070012147761666","0.07310076985805686","0.06377845397235699","0.4354544001959496"
"41000","0.03392555039823163","0.050570514734153756","0.06542491614749597","0.08968284867348031","0.059776562183339224","0.4443969362458895"
"42000","0.04736152759484755","0.06932320027231899","0.046594405398312534","0.06886329017649362","0.06948784764433279","0.4372992048218217"
"43000","0.04440251791463233","0.046326783097692156","0.041641048060678997","0.07615355995382286","0.07240186974825641","0.4540510894483658"
"44000","0.04857452743476275","0.05534331065566933","0.07269335953772518","0.06384605402773708","0.054176616281340864","0.4322439057327516"
"45000","0.051775587994184025","0.05684922365724481","0.07475282939738609","0.047274520836785315","0.06683423602791017","0.4397355270230596"
"46000","0.06793110865528164","0.07070514388752913","0.05303899641398032","0.059421878870287756","0.06570331747175727","0.4406391983340437"
"47000","0.055596668935711295","0.04015464469271638","0.08322224630689781","0.0718021515702783","0.07679713216099705","0.4624252717968482"
"48000","0.06077469674025862","0.06711740652563414","0.06516499652659363","0.059153346614754604","0.07574534014845707","0.453823986088228"
"49000","0.03790256370637701","0.04705073095587439","0.054541112619597994","0.08768869696737482","0.07572209647930797","0.4415538685312508"
"50000","0.04859210734131785","0.06454671203561677","0.06893422672086652","0.09364200573892692","0.07183394742134074","0.46070717299541425"
"51000","0.025283595657862156","0.03979173338116204","0.07782622977926723","0.07692517209251491","0.0827083280962983","0.46955380892371695"
"52000","0.04627710442772472","0.03476490375804665","0.06806942286819781","0.08000845918818383","0.0530176631864257","0.43590713379134083"
"53000","0.03244179678018445","0.04120311865681499","0.050987960998536294","0.07464136972150387","0.061078635866233515","0.44962198299533435"
"54000","0.029391907417670886","0.04057527297992126","0.08752159240367527","0.07441657353925868","0.0818021031069606","0.46972167578729485"
"55000","0.03173813415739258","0.05141809406410471","0.07490253090000826","0.08044236826681236","0.06587274818681976","0.4722991939768511"
"56000","0.06546646115282378","0.04655063901160293","0.0622389014113598","0.059153033246456516","0.06079347639506388","0.4722027638129064"
"57000","0.05781400258282951","0.05082533118517811","0.0710826394367633","0.06315088047832351","0.06972931175254064","0.4365745364943124"
"58000","0.03569535669146531","0.05190356174927293","0.0698459221378103","0.05468477262811135","0.09180939688494204","0.4688355023692467"
"59000","0.040599761506303664","0.05228545604559046","0.06534234858162613","0.05125069237790983","0.07364951744372736","0.4624702030774354"
"60000","0.06674459563158935","0.05628647052073083","0.0705224062438344","0.05191699173794502","0.07629377942456841","0.4691962098099609"
"61000","0.0488822581662704","0.04965516663474355","0.07571130027303571","0.07903149564279041","0.08911982272731467","0.44625422230151207"
"62000","0.038933200157002044","0.046934417187694866","0.07219238309392573","0.07647240738290093","0.08199503027405183","0.45149912459539837"
"63000","0.03620141358000528","0.045120952771006244","0.056804796569525376","0.0640867542152981","0.06420045283236214","0.46384591118309215"
"64000","0.04165052614272667","0.0546398231641794","0.09164426445178708","0.05050275759639856","0.07939276649143237","0.46969770227343477"
"65000","0.03600315678971813","0.06206590118816264","0.07454608651780859","0.05612768810995761","0.09005217854719301","0.4690853593383164"
"66000","0.059026988558695315","0.06253575700476285","0.06800844603893465","0.07084235406493207","0.07919236073850391","0.47582403308622034"
"67000","0.029947033081753956","0.05060173111280681","0.06758566381720627","0.08047397114589915","0.08876759180175255","0.46846734508455457"
"68000","0.05669191288270971","0.06355493280688013","0.05107421071695223","0.05883976730517553","0.0697986365996735","0.4770791392981389"
"69000","0.05927040301078061","0.03707182323995019","0.040156933475567355","0.08732983624592963","0.05698481876761283","0.4625058975857722"
"70000","0.06436758409725818","0.05129029089765069","0.06506860468273346","0.06547246703556112","0.08937756926067852","0.44863027172256037"
"71000","0.037052344046902524","0.03877433603165685","0.05593309437118728","0.07155792728803165","0.08391839984649033","0.4390184866280454"
"72000","0.03389031695702502","0.045173507995845893","0.07959388871269832","0.07669142950303322","0.09853154293585278","0.46265759269548645"
"73000","0.05982221164358213","0.061675341713771044","0.10427291463783386","0.06419584066792117","0.09837444279309318","0.4754661011811099"
"74000","0.04232536903130672","0.05243475951206907","0.0666472146486336","0.05568711838358725","0.06432896401137328","0.47073474622223"
"75000","0.039908811072437725","0.052053144028948194","0.055351664494519","0.048320340616677115","0.05950422433316642","0.44152587562325135"
"76000","0.051781493659902644","0.052803410077745985","0.09006151488028882","0.08029805340943377","0.05781733542650854","0.4448238121368655"
"77000","0.054899460438115284","0.05774986865786107","0.0613723130514715","0.08658810241602577","0.06031106501125811","0.4781388383392987"
"78000","0.0544316297165433","0.05796656982955692","0.059725309103015024","0.062177942049124246","0.07533264675779378","0.4526172040025242"
"79000","0.04017063918204104","0.04681671737812758","0.07410402213657635","0.04294952195438495","0.09065957589725597","0.4608929860553844"
"80000","0.05298692198394094","0.060781997767407954","0.0832529664610081","0.0750478269904283","0.07782337349419843","0.46100533439479047"
"81000","0.06457524987612205","0.055754955437843576","0.08415593579020059","0.07426995305009682","0.06640653626333459","0.45366608205905645"
"82000","0.02468206395090259","0.034262365851812866","0.08330114113624495","0.06587346707501782","0.0543198946219521","0.44933209261344076"
"83000","0.06658206487396331","0.04575392072701539","0.06451236732869006","0.05752341712026943","0.07810492739291931","0.4531664628496841"
"84000","0.05713055004073224","0.0559610685566193","0.04994476639792537","0.07718706550594415","0.08003142844123946","0.46003690810125275"
"85000","0.06216881022106835","0.06921212414853124","0.06787344749871903","0.06877569730914725","0.07887915519039684","0.4524027287730974"
"86000","0.05039413238558611","0.04831781167555087","0.06671416566130095","0.07020259162507994","0.06850440853224528","0.48309207586849373"
"87000","0.03654558892278757","0.03451676487767484","0.06931500972085672","0.066754889554674","0.049156811611806975","0.4642121857354952"
"88000","0.04407933381848974","0.04583652711847009","0.05792369469431999","0.08323279229136324","0.07088826784530669","0.4645085407317384"
"89000","0.05078241878954517","0.043357663028398795","0.07889262085556159","0.06817443304124418","0.05581623537376454","0.4369070024238581"
"90000","0.036300399552882716","0.033799344793672435","0.09424640653252961","0.0687203341029656","0.0664357143947582","0.4400242368598421"
"91000","0.04018170214097787","0.04223078665440776","0.10521823975994116","0.06272379471321193","0.09319985751712573","0.4624869990182615"
"92000","0.032455169405737866","0.03634164045673777","0.08026886216767079","0.0602425461388252","0.07483651488136342","0.4846627347668404"
"93000","0.04709959874535684","0.04692643068971769","0.07537448038655999","0.06400764870662193","0.05546199564548471","0.4497875971751645"
"94000","0.04478347564571668","0.04241265431391134","0.07413487302912937","0.05912366819101995","0.05069429696665047","0.4656145797917833"
"95000","0.03426343902826164","0.04957118318820419","0.06998364620497595","0.0860548926456168","0.061698858037525436","0.45042184639320587"
"96000","0.03871617342781632","0.056378543290684466","0.07550058644665106","0.06165747959807417","0.05715100848140027","0.44702675602662767"
