"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"day_period_nswdemand_class","0.22406699274559663","0.0013328226176396593","0.0016120800637231397","0.009347135861479304","day=1_period='(0.819149-inf)'_nswdemand='(0.276331-0.397128]'_class=UP","0.0","day=4_period='(0.414894-0.606383]'_nswdemand='(0.276331-0.397128]'_class=DOWN"
"day_period_nswprice_class","0.4514276671017824","0.0025279075331819468","0.0023593865907330547","0.014945223125571764","day=1_period='(-inf-0.202128]'_nswprice='(-inf-0.03223]'_class=DOWN","1.5738393823622968E-5","day=5_period='(-inf-0.202128]'_nswprice='(0.043518-0.056848]'_class=UP"
"period_nswprice_nswdemand_class","0.4823990768113502","0.003798107051554636","0.005825210218710121","0.06872286439327377","period='(-inf-0.202128]'_nswprice='(-inf-0.03223]'_nswdemand='(-inf-0.276331]'_class=DOWN","0.0","period='(0.606383-0.819149]'_nswprice='(0.03223-0.043518]'_nswdemand='(-inf-0.276331]'_class=UP"
"day_nswprice_nswdemand_class","0.5009646663068253","0.0028118023896649353","0.003164915705727697","0.027882333021919718","day=1_nswprice='(-inf-0.03223]'_nswdemand='(-inf-0.276331]'_class=DOWN","0.0","day=1_nswprice='(-inf-0.03223]'_nswdemand='(0.559134-inf)'_class=UP"
"day_period_transfer_class","0.7676787326616027","0.004420595844615469","0.0042358319095396006","0.018916827852998065","day=7_period='(-inf-0.202128]'_transfer='(0.414693-0.415131]'_class=DOWN","0.0","day=1_period='(0.202128-0.414894]'_transfer='(-inf-0.414693]'_class=UP"
"period_vicdemand_transfer_class","0.7692688190132823","0.00778758168992972","0.01776847285700253","0.1195357833655706","period='(-inf-0.202128]'_vicdemand='(0.422876-0.423006]'_transfer='(0.414693-0.415131]'_class=DOWN","0.0","period='(0.819149-inf)'_vicdemand='(0.335448-0.422876]'_transfer='(0.414693-0.415131]'_class=UP"
"day_period_vicdemand_class","0.7694022732635136","0.004589553816031214","0.0045662962511599","0.018916827852998065","day=7_period='(-inf-0.202128]'_vicdemand='(0.422876-0.423006]'_class=DOWN","0.0","day=7_period='(0.414894-0.606383]'_vicdemand='(0.540782-inf)'_class=DOWN"
"day_period_vicprice_class","0.7697906416547635","0.00440834554038389","0.004422416797781638","0.018916827852998065","day=7_period='(-inf-0.202128]'_vicprice='(0.003466-0.003468]'_class=DOWN","6.053228393701146E-6","day=7_period='(-inf-0.202128]'_vicprice='(0.003067-0.003466]'_class=UP"
"day_vicdemand_transfer_class","0.7698512478528333","0.0056310731700044","0.012115984711265937","0.0677217141095468","day=1_vicdemand='(0.422876-0.423006]'_transfer='(0.414693-0.415131]'_class=UP","0.0","day=3_vicdemand='(0.540782-inf)'_transfer='(0.414693-0.415131]'_class=UP"
"day_vicprice_transfer_class","0.7705591684358984","0.005515584157183975","0.012007246223644744","0.0677217141095468","day=1_vicprice='(0.003466-0.003468]'_transfer='(0.414693-0.415131]'_class=UP","0.0","day=1_vicprice='(0.003466-0.003468]'_transfer='(0.6875-inf)'_class=UP"
