"points","all_attributes","x1","x2","x3","x4","x5"
"100000","0.05567000000000005","0.007199999999999988","0.004239999999999997","0.005489999999999985","0.006060000000000002","0.00736999999999999"
"200000","0.05600999999999996","0.006449999999999998","0.007870000000000007","0.008709999999999985","0.010159999999999994","0.006460000000000006"
"300000","0.05773000000000008","0.006299999999999994","0.006709999999999997","0.007250000000000022","0.008320000000000004","0.006620000000000009"
"400000","0.05755999999999998","0.00741000000000002","0.008690000000000002","0.005380000000000021","0.007700000000000007","0.006960000000000009"
"500000","0.056499999999999974","0.00709","0.008820000000000007","0.006629999999999989","0.009049999999999997","0.009709999999999988"
"600000","0.05740000000000002","0.00736999999999999","0.0071899999999999915","0.009550000000000006","0.007799999999999999","0.007769999999999999"
"700000","0.05871000000000002","0.0060100000000000145","0.005910000000000008","0.00935","0.008710000000000016","0.007439999999999993"
"800000","0.05670000000000014","0.006020000000000031","0.007549999999999995","0.008320000000000003","0.009329999999999979","0.007280000000000002"
"900000","0.058090000000000065","0.004419999999999989","0.006399999999999996","0.008209999999999999","0.00977999999999999","0.00741"
"1000000","0.946650000000004","0.6427599999999998","0.42682","0.35282000000000013","0.24372000000000002","0.31624"
"1100000","0.0967100000000007","0.00625","0.007350000000000013","0.010769999999999997","0.007849999999999985","0.008749999999999996"
"1200000","0.09647000000000025","0.006800000000000004","0.00784000000000001","0.01013","0.007479999999999985","0.008400000000000013"
"1300000","0.09482000000000047","0.007029999999999993","0.008900000000000007","0.010589999999999999","0.007380000000000005","0.011779999999999997"
"1400000","0.09688000000000077","0.0106","0.008239999999999996","0.00992000000000001","0.007760000000000005","0.011630000000000008"
"1500000","0.09779000000000043","0.008540000000000002","0.007530000000000006","0.01109","0.008469999999999995","0.009390000000000004"
"1600000","0.09595000000000066","0.00794000000000001","0.007149999999999999","0.007849999999999987","0.009149999999999998","0.009080000000000001"
"1700000","0.09468000000000039","0.008019999999999996","0.0086","0.008139999999999994","0.008339999999999998","0.008320000000000003"
"1800000","0.09561000000000065","0.00858","0.006780000000000006","0.009239999999999993","0.0077099999999999825","0.009129999999999996"
