"points","all_attributes","x1","x2","x3","x4","x5"
"10000","0.16628463145153455","0.018531842575338606","0.021922799480701975","0.020615674530107576","0.031789701494834795","0.01330978106617131"
"20000","0.1683533422851592","0.016171638193489213","0.022691588808238135","0.021445654058891296","0.01766150673049572","0.018151686431900207"
"30000","0.16445560185995198","0.014320650733617234","0.01795055767957822","0.021108704719045957","0.020548957521779605","0.024046399644934977"
"40000","0.16859567357208632","0.021474932554025872","0.018847690861799365","0.01984907188569629","0.018260347629354447","0.025710729916901834"
"50000","0.1716999348078484","0.01879302607345147","0.015716801508323545","0.020195623234253918","0.02387634738639648","0.02197308872514265"
"60000","0.17277254204815823","0.019816178166900716","0.01521298577326766","0.02104472928034917","0.034342652086635055","0.02521955210311978"
"70000","0.1646795026485829","0.02017550961017522","0.01637592322752793","0.015491187473017396","0.02722233534234859","0.023967687561061258"
"80000","0.16733855139531484","0.016000833878586567","0.024145665047574528","0.027114430445697148","0.021537339256940676","0.031916474141671806"
"90000","0.17437837623314137","0.012816506093782532","0.02668375005607369","0.023471201407314294","0.02866845630177472","0.024248731258337902"
"100000","0.16457218427933692","0.0154089972482995","0.01888155514339402","0.014378170997287113","0.021125072830773493","0.02000874765153582"
"110000","0.1716885016065438","0.009389450671970865","0.022540263776913552","0.015957938586788317","0.02728302843178284","0.031010962793442197"
"120000","0.16622013573743968","0.010850874848563946","0.016584177206327527","0.0166995014519397","0.029905034630972667","0.02129696536878354"
"130000","0.15945941921688886","0.011990437851380417","0.008262851543624349","0.01976353186913897","0.02634471830226603","0.025120685255948023"
"140000","0.15980188206684914","0.014109219357204226","0.015767361591517808","0.01469951152231104","0.022037765882816186","0.028581027580788617"
"150000","0.16063154722488268","0.0125921846720751","0.014469099850369736","0.00893527277478286","0.01682775683260711","0.018773016615197695"
"160000","0.1646499763592229","0.019344824372016133","0.015243327186476986","0.018320620804281006","0.02467518843766466","0.022277971165935034"
"170000","0.16338573920043115","0.014644952679355524","0.019500438934254998","0.01589737248111747","0.02469323166206774","0.016270402700679858"
"180000","0.16920403809059648","0.01693152148498012","0.020741402701997532","0.021238677337782355","0.03090723798700813","0.02892777278578159"
"190000","0.171949775997488","0.013262850655021146","0.017133717823064","0.01744715853245627","0.02887675976916341","0.03055674464586406"
"200000","0.16142880216230304","0.012445807087249924","0.026593995883469973","0.024721163618120087","0.025389674557983567","0.015193145336724369"
"210000","0.16507809611904034","0.010626139304279608","0.01439807520853001","0.02891448257218005","0.020431334314775403","0.02661033673497284"
"220000","0.16597216542402393","0.015225559576696586","0.012055215299635822","0.021310951522005045","0.02523085691921265","0.02981098720880675"
"230000","0.16989918941682777","0.019307489205699344","0.02145118044533753","0.0181904493466727","0.0199491604460867","0.02166506537985799"
"240000","0.16613262962791242","0.017697072641822912","0.016860774420838776","0.01932060131579647","0.02522910888473826","0.023707188956220853"
"250000","0.163649423292087","0.013063806604014988","0.01691938990430006","0.02372260193730431","0.02433921689810551","0.02536357114642491"
"260000","0.16773159476704555","0.01929239982919958","0.013697311948650193","0.02153763283443707","0.02122733199796729","0.02537984695702758"
"270000","0.1652411618455327","0.01679924184352711","0.017204739582865718","0.017999894642278396","0.028022674293185595","0.017942825093717085"
"280000","0.1637559416418086","0.01488910113596112","0.014203427614837245","0.016939743492885927","0.022021465500262426","0.02234788161485843"
"290000","0.16239094231798373","0.01705542633779959","0.017283474965379828","0.02007118025777466","0.02418730246394219","0.02267099085377675"
"300000","0.1728054176964682","0.02035755514009158","0.013783130344790548","0.022026377702801102","0.02788738366418429","0.030877067386374604"
"310000","0.16715348254416507","0.019465621190563415","0.01386932893589441","0.02171118395764649","0.019761738308678334","0.02735380294291882"
"320000","0.16071893608218746","0.01329164208982636","0.015248230672787843","0.013030683359940261","0.020025476947703572","0.021007074350390238"
"330000","0.16518454965361648","0.015142167482414962","0.023219761740488256","0.018975474128699592","0.019187236743068714","0.023529378331591688"
"340000","0.17128336867928798","0.013140935435905464","0.01785877076648737","0.025611788604382072","0.021220480674429148","0.026256541067841234"
"350000","0.16700807038352422","0.012486511894504351","0.016895812579186403","0.022998571417922952","0.025626609709705483","0.020889197396285475"
"360000","0.1635439109277641","0.017005081296679193","0.01972029077346748","0.012767239846109574","0.015401640107226168","0.025707040850606176"
"370000","0.16887035803497827","0.015330179516080473","0.016139660532744675","0.019168678304475734","0.028375234799557635","0.020360578652104167"
"380000","0.17070035283399465","0.009415244707762314","0.019030311202134005","0.02194815942885793","0.022816385156153314","0.021431581348811436"
"390000","0.16683283673222254","0.017953994785995832","0.022273859324011304","0.022715225635558063","0.020866736223435677","0.023553167176250153"
