"points","all_attributes","x1","x2","x3","x4","x5"
"50000","0.003914999999999965","0.005629868441581724","0.00973851723802056","0.009094687910946423","0.005675325177241075","0.007645403881568665"
"100000","0.004039999999999961","0.0052082679949302145","0.007586450168750374","0.006660984146484742","0.007360099633280329","0.01026048097714118"
"150000","0.004059999999999962","0.009907696065822133","0.008739544127325291","0.008966247290063366","0.010378370405843235","0.01197777980922754"
"200000","0.004039999999999959","0.010780461534275226","0.012058926990875001","0.014664988766730646","0.012887824051020562","0.009774061079250076"
"250000","0.003939999999999958","0.0076172171090848236","0.010035765578943924","0.010901176918088121","0.012669666101025049","0.01119529475251859"
"300000","0.004109999999999963","0.009568796512184943","0.008069083458646447","0.009343189242678664","0.012988349178400617","0.009691348784219702"
"350000","0.003909999999999968","0.0073946607226030164","0.01241750311468554","0.010659005777034592","0.009522569682946656","0.009643333951981362"
"400000","0.0038599999999999668","0.006944747289050753","0.013328432623412259","0.007600334632469915","0.008550263129556316","0.00889154282534661"
"450000","0.0037199999999999642","0.006409570005053911","0.006862442377078305","0.01056906688186827","0.01096221092075006","0.00842527571115985"
"500000","0.003969999999999964","0.006175153469326875","0.011102673796050736","0.009899825512627265","0.012232397935984914","0.01287916913715997"
"550000","0.004274999999999955","0.004292533456440591","0.00923824931843651","0.009241162620815","0.009150369635260062","0.012962217308567888"
"600000","0.00415999999999995","0.00465236710970175","0.00848194159753746","0.011703780189103478","0.008527904866636151","0.009904976189196781"
"650000","0.004239999999999948","0.006031163764832896","0.009559794422709836","0.013318331245789041","0.010575116802389591","0.00994292978560324"
"700000","0.004324999999999953","0.00630667302370084","0.009929503153230521","0.013900298582071327","0.012954269024453471","0.010889589270399527"
"750000","0.004284999999999959","0.005833441760278422","0.011376457674629182","0.008953901336033453","0.009902310440766527","0.007907413992119602"
"800000","0.004299999999999952","0.010865799298257565","0.010016222466166382","0.010868658565206555","0.011875450267010092","0.00920909458787143"
"850000","0.004144999999999959","0.011334832290151396","0.010806566146706185","0.013303258694984247","0.01211559380062763","0.011564547464845868"
"900000","0.004149999999999956","0.006829452046389157","0.009392566131038145","0.0113467485294318","0.012988576831736083","0.00815645549199234"
"950000","0.003954999999999964","0.007506612805400541","0.006962464057151869","0.010446046750429712","0.011375811280910277","0.007126610568524898"
"1000000","0.7923864285714306","0.3440564236604128","0.3083660053723086","0.27375962285740535","0.24517016149187937","0.24050171543335133"
"1050000","2.5000000000000006E-4","0.01109454204659118","0.013364104276000852","0.009871799087940704","0.011789507608739393","0.013757519629063967"
"1100000","1.5500000000000003E-4","0.008762223066690352","0.00746588802890395","0.013350355146166837","0.010130788172007832","0.009841649588636647"
"1150000","2.800000000000001E-4","0.008246043139796797","0.012629245733615199","0.008869307092233289","0.007856453833164787","0.010179806223307122"
"1200000","3.4500000000000004E-4","0.008856363774665253","0.011500412392204179","0.013557805853045465","0.012236467049612447","0.011431845069928878"
"1250000","2.1E-4","0.010163185048502466","0.012624153444879398","0.014526394151048925","0.013128815080023977","0.012501499021424322"
"1300000","9.5E-5","0.007114294092763851","0.008378906000161375","0.012569610535032489","0.009729589746925334","0.012252614330242962"
"1350000","8.0E-5","0.010689158639369256","0.012280260134042528","0.010649369142264616","0.011015274952289034","0.012740821295916364"
"1400000","8.499999999999999E-5","0.009414737714609973","0.011906868248587239","0.010415472674166103","0.010680087896422358","0.014859091057511788"
"1450000","1.55E-4","0.008341124505871492","0.006952600510260624","0.010112986370404631","0.01261273643839475","0.010681363677830812"
"1500000","2.55E-4","0.006636273744679172","0.010338203716576231","0.012252027792959887","0.011560023468725082","0.009591300320163667"
"1550000","1.6000000000000004E-4","0.008375565664436641","0.010042175348042026","0.010490534829958986","0.010233142117653473","0.01021873561880729"
"1600000","1.7E-4","0.007329229370398236","0.011273780513254957","0.008424338356654529","0.010964156189824775","0.010071465094478415"
"1650000","2.2E-4","0.008963038454440716","0.009906640373036752","0.010941269384341808","0.010609693267861542","0.009948322422247408"
"1700000","2.300000000000001E-4","0.01128484311848074","0.009817953283693132","0.009864620710513496","0.010797646460796244","0.01211348579167583"
"1750000","2.3500000000000005E-4","0.008378796607318682","0.010188145308158189","0.012198789857635749","0.01296640216240236","0.011765112115657334"
"1800000","2.1000000000000006E-4","0.00802729954663641","0.00867142318639611","0.009646063619162861","0.008569264609844727","0.010122728799673021"
"1850000","2.0500000000000005E-4","0.007701207319873142","0.008241474530221808","0.011010797988034884","0.011010849941080168","0.009528212927380788"
"1900000","1.95E-4","0.008092199350618695","0.010258498584878454","0.009782410854865215","0.012843797699834734","0.01087095039656982"
