"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"0.6275329525449285","0.0015532993874874466","0.0028779036099292133","0.028377051632174313","x1=v2_x3=v1_x4=v1_x5=v1_class=class1","2.5536391912113952E-6","x1=v3_x3=v3_x4=v3_x5=v3_class=class1","x1_x3_x4_x5_class","class1"
"0.6410521607936005","0.0013355253349866677","0.003182233684225064","0.04019149033086319","x2=v2_x3=v1_x4=v1_x5=v1_class=class1","2.5536391912113952E-6","x2=v5_x3=v4_x4=v5_x5=v5_class=class1","x2_x3_x4_x5_class","class1"
"0.6627418759463942","0.0018774557392249127","0.00328008174954768","0.02952439108441018","x1=v2_x2=v2_x4=v1_x5=v1_class=class1","2.5536391912113952E-6","x1=v2_x2=v5_x4=v5_x5=v5_class=class1","x1_x2_x4_x5_class","class1"
"0.668699525854826","0.0024053939778950575","0.004076847746795489","0.03673920704395835","x1=v2_x2=v2_x3=v1_x4=v1_class=class1","2.5536391912113952E-6","x1=v2_x2=v3_x3=v4_x4=v5_class=class1","x1_x2_x3_x4_class","class1"
"0.7029229242040069","0.002245760141226859","0.007081468266956308","0.10901230343362325","x1=v2_x2=v2_x3=v1_x5=v1_class=class1","1.5584432839273882E-9","x1=v4_x2=v4_x3=v2_x5=v5_class=class1","x1_x2_x3_x5_class","class1"
"0.7388815926669628","0.0013607395813387897","0.0022586874181452442","0.025697011802264514","x1=v1_x3=v1_x4=v1_x5=v1_class=class2","6.937347344845857E-8","x1=v5_x3=v2_x4=v5_x5=v1_class=class2","x1_x3_x4_x5_class","class2"
"0.5724915286366993","9.218865195437992E-4","0.0014413374775506106","0.01787963661662534","x2=v2_x3=v1_x4=v1_x5=v1_class=class2","1.3784471517146504E-6","x2=v2_x3=v2_x4=v3_x5=v5_class=class2","x2_x3_x4_x5_class","class2"
"0.7428137333085296","0.0015838245912761825","0.0024779484791722607","0.02250314975174167","x1=v1_x2=v2_x4=v1_x5=v1_class=class2","6.937347344845857E-8","x1=v5_x2=v4_x4=v5_x5=v1_class=class2","x1_x2_x4_x5_class","class2"
"0.7756015227243145","0.001963548158795733","0.0023603104813880874","0.01983585451317382","x1=v1_x2=v2_x3=v1_x4=v1_class=class2","6.937347344845857E-8","x1=v5_x2=v4_x3=v2_x4=v5_class=class2","x1_x2_x3_x4_class","class2"
"0.7797268988840375","0.0018788599973109336","0.0036979989594706692","0.050615200963810246","x1=v1_x2=v2_x3=v1_x5=v1_class=class2","1.3784471517146504E-6","x1=v1_x2=v5_x3=v4_x5=v3_class=class2","x1_x2_x3_x5_class","class2"
"0.7431413810944979","0.001477418252672958","0.0022368346689828297","0.019968305669400714","x1=v3_x3=v5_x4=v3_x5=v1_class=class3","3.2760275542606044E-6","x1=v4_x3=v2_x4=v1_x5=v2_class=class3","x1_x3_x4_x5_class","class3"
"0.6143233195516422","9.829173112826275E-4","0.0016815321294520885","0.014662650828556402","x2=v3_x3=v3_x4=v1_x5=v1_class=class3","9.364543363732034E-7","x2=v4_x3=v4_x4=v3_x5=v4_class=class3","x2_x3_x4_x5_class","class3"
"0.7444462717654691","0.001658009513954274","0.002250848522127886","0.016146066203111268","x1=v3_x2=v2_x4=v3_x5=v1_class=class3","3.2760275542606044E-6","x1=v4_x2=v5_x4=v1_x5=v2_class=class3","x1_x2_x4_x5_class","class3"
"0.754476601160697","0.0020557945535713816","0.0027869332281328756","0.02065185550639059","x1=v3_x2=v2_x3=v1_x4=v1_class=class3","3.854396324447665E-6","x1=v2_x2=v2_x3=v3_x4=v2_class=class3","x1_x2_x3_x4_class","class3"
"0.7832557791706602","0.001963047065590627","0.003924248343275486","0.041851035290852746","x1=v3_x2=v2_x3=v1_x5=v4_class=class3","3.2760275542606044E-6","x1=v4_x2=v5_x3=v2_x5=v2_class=class3","x1_x2_x3_x5_class","class3"
"0.5637672137170331","0.001579179870355835","0.0021721358383589616","0.018657209399774836","x1=v2_x3=v1_x4=v1_x5=v1_class=class4","1.2938230951993306E-5","x1=v3_x3=v5_x4=v3_x5=v1_class=class4","x1_x3_x4_x5_class","class4"
"0.6174843397080638","0.0016122306519792788","0.002312607756685615","0.019393729772463373","x2=v4_x3=v1_x4=v1_x5=v1_class=class4","1.3323739671976427E-6","x2=v3_x3=v4_x4=v3_x5=v4_class=class4","x2_x3_x4_x5_class","class4"
"0.5655742728343854","0.0019368981946383064","0.0027156956842615296","0.020161787582758113","x1=v2_x2=v4_x4=v3_x5=v1_class=class4","8.235129415058758E-6","x1=v2_x2=v2_x4=v1_x5=v3_class=class4","x1_x2_x4_x5_class","class4"
"0.5953267636525701","0.002588377233272044","0.0038799493933457693","0.03010763314145482","x1=v2_x2=v4_x3=v1_x4=v1_class=class4","2.4277613143350828E-6","x1=v2_x2=v3_x3=v3_x4=v4_class=class4","x1_x2_x3_x4_class","class4"
"0.6238423250709236","0.002399393557965091","0.005104897394531337","0.0704268267575825","x1=v2_x2=v4_x3=v1_x5=v1_class=class4","5.65032719515926E-6","x1=v2_x2=v3_x3=v4_x5=v1_class=class4","x1_x2_x3_x5_class","class4"
"0.4712571503354504","0.001068610318220976","0.0015715667107346603","0.016709000820952908","x1=v5_x3=v1_x4=v1_x5=v1_class=class5","1.3135702313459891E-5","x1=v2_x3=v3_x4=v2_x5=v3_class=class5","x1_x3_x4_x5_class","class5"
"0.4412438368411287","0.001002826901911656","0.0013998717660564297","0.011818107901886497","x2=v3_x3=v1_x4=v1_x5=v1_class=class5","2.6271404626919783E-6","x2=v2_x3=v3_x4=v3_x5=v3_class=class5","x2_x3_x4_x5_class","class5"
"0.5037927294215285","0.0014111841160266906","0.0018309752479258895","0.017545466594013202","x1=v5_x2=v3_x4=v1_x5=v1_class=class5","2.6271404626919783E-6","x1=v2_x2=v2_x4=v3_x5=v3_class=class5","x1_x2_x4_x5_class","class5"
"0.49740939927996525","0.0016804371597296123","0.0020356483262787555","0.014425165386842884","x1=v5_x2=v3_x3=v1_x4=v1_class=class5","1.0508561850767913E-5","x1=v2_x2=v4_x3=v3_x4=v4_class=class5","x1_x2_x3_x4_class","class5"
"0.5476573118454894","0.001795597743755703","0.003386356175430233","0.04292012573202536","x1=v5_x2=v3_x3=v1_x5=v1_class=class5","6.852809370696395E-6","x1=v3_x2=v5_x3=v3_x5=v2_class=class5","x1_x2_x3_x5_class","class5"
