"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"0.24410373154622209","0.0019528298523697766","0.0026577975304081522","0.012754510217153117","x4=v1_x5=v1_class=class3","7.429578055285094E-5","x4=v5_x5=v5_class=class4","x4_x5_class","*"
"0.278086054119692","0.002224688432957536","0.003546402079713782","0.025552802311701827","x3=v1_x5=v1_class=class3","6.477889322588343E-5","x3=v3_x5=v3_class=class5","x3_x5_class","*"
"0.2807292747151682","0.0022458341977213453","0.0020870702438840014","0.009420985716563376","x3=v1_x4=v1_class=class3","6.623968305974543E-6","x3=v3_x4=v3_class=class1","x3_x4_class","*"
"0.3071182290026298","0.002559318575021915","0.003442849565924608","0.01767121100708822","x2=v2_x5=v1_class=class2","4.065708728177635E-5","x2=v1_x5=v5_class=class1","x2_x5_class","*"
"0.3117666092158458","0.0026876431828952224","0.0028849259070569825","0.014418994587611882","x2=v2_x3=v1_class=class1","1.0166374687739183E-5","x2=v4_x3=v3_class=class1","x2_x3_class","*"
"0.3153964931351434","0.0026283041094595284","0.001850519152666457","0.007475878452237595","x2=v2_x4=v1_class=class3","7.232357733660289E-5","x2=v5_x4=v2_class=class1","x2_x4_class","*"
"0.3498888166015321","0.003180807423650292","0.005877507685144808","0.02527725","x1=v1_x4=v1_class=class2","4.1897478102371475E-6","x1=v3_x4=v3_class=class5","x1_x4_class","*"
"0.3691083502069023","0.0033555304564263848","0.007798385937082044","0.05421364994982596","x1=v1_x5=v1_class=class2","4.8274307636645324E-5","x1=v3_x5=v2_class=class5","x1_x5_class","*"
"0.4094458059660847","0.0038626962826989126","0.006688064176270968","0.037510756447105","x1=v1_x3=v1_class=class2","2.1999520481614433E-5","x1=v5_x3=v3_class=class4","x1_x3_class","*"
"0.4636578344428722","0.0048297691087799185","0.007272703104149976","0.032814499999999996","x1=v1_x2=v2_class=class2","0.0","x1=v4_x2=v1_class=class5","x1_x2_class","*"
