"attribute_subset","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"feature92","0.04457865976416452","0.008915731952832904","0.006625607402213124","0.018694276675294788","feature92='(13.50398-inf)'","8.6281276962899E-4","feature92='(2.696041-4.914396]'"
"feature124","0.048605119355766495","0.00972102387115329","0.005724579573392395","0.017400057520851317","feature124='(8.344956-14.713301]'","0.003163646821972968","feature124='(4.468176-8.344956]'"
"feature123","0.04946793212539544","0.009893586425079082","0.006762039808829809","0.019269485188380786","feature123='(7.586854-11.145691]'","1.4380212827148908E-4","feature123='(4.535604-7.586854]'"
"feature116","0.051193557664653444","0.010238711532930688","0.005136118975472143","0.01754385964912282","feature116='(9.218846-16.466003]'","0.002300834052343978","feature116='(4.891818-9.218846]'"
"feature115","0.054069600230083406","0.010813920046016681","0.005799869605186486","0.021857923497267756","feature115='(8.720482-12.80779]'","0.005176876617773954","feature115='(2.735508-5.034325]'"
"feature99","0.06025309174575787","0.012050618349151571","0.00844678731875619","0.0271786022433132","feature99='(1.370894-1.925321]'","0.0029479436295657135","feature99='(1.925321-2.645711]'"
"feature83","0.06068449813057232","0.01213689962611447","0.007129749663574257","0.02027610008628128","feature83='(6.169115-8.948817]'","0.002300834052343978","feature83='(3.41861-6.169115]'"
"feature84","0.06068449813057235","0.01213689962611447","0.007435716307292415","0.02358354903652575","feature84='(9.807469-15.801664]'","0.002013229795800972","feature84='(15.801664-inf)'"
"feature91","0.06471095772217428","0.012942191544434855","0.004405059279054136","0.019557089444923778","feature91='(5.052122-7.251941]'","0.006327293643945922","feature91='(1.661131-2.99624]'"
"feature125","0.06629278113316076","0.013258556226632164","0.00533817907239442","0.020779407535231526","feature125='(11.440266-18.585611]'","0.0043859649122807015","feature125='(7.127515-11.440266]'"
"feature52","0.06701179177451828","0.013402358354903656","0.007757267402552757","0.023871153293068728","feature52='(-inf-5.059886]'","0.001581823410986491","feature52='(5.059886-8.927979]'"
"feature93","0.06830601092896173","0.013661202185792348","0.009018541348967022","0.02574058096059821","feature93='(16.905997-inf)'","0.0026603393730227215","feature93='(5.233501-7.6262]'"
"feature51","0.06844981305723327","0.013689962611446648","0.005491905909005193","0.02272073626689676","feature51='(-inf-2.765826]'","0.007333908541846415","feature51='(2.765826-4.749208]'"
"feature28","0.06931262582686228","0.01386252516537246","0.00582107790502976","0.018262870290480307","feature28='(5.945736-9.640386]'","0.002588438308886984","feature28='(3.284454-5.945736]'"
"feature101","0.07362668967500718","0.01472533793500143","0.013393558181302402","0.03681334483750359","feature101='(10.418292-inf)'","5.033074489502465E-4","feature101='(4.338576-5.791826]'"
