"points","all_attributes","Rcdminutes_Temperature","Rcdminutes_Humidity","Rcdminutes_Light","Rcdminutes_Voltage","Temperature_Humidity","Temperature_Light","Temperature_Voltage","Humidity_Light","Humidity_Voltage","Light_Voltage"
"100000","0.9289000000000006","0.4584699999999996","0.8386199999999997","0.3401199999999999","0.3264700000000002","0.6768599999999996","0.45018000000000025","0.3657699999999999","0.7786599999999996","0.5760499999999998","0.3586299999999999"
"200000","0.8774400000000001","0.5627999999999994","0.5995499999999998","0.4341000000000001","0.19128000000000006","0.51537","0.7187800000000003","0.49094","0.7044899999999995","0.48418999999999984","0.42506999999999967"
"300000","0.9494200000000015","0.37443999999999983","0.7865800000000003","0.32744999999999974","0.21549999999999983","0.8773499999999994","0.35859999999999975","0.26520999999999995","0.8366100000000012","0.7749999999999992","0.3261899999999999"
"400000","0.7516300000000007","0.27484000000000025","0.5329500000000004","0.25334000000000007","0.24057000000000017","0.6052799999999996","0.3069100000000001","0.2625699999999997","0.5694300000000007","0.4856600000000003","0.26987999999999984"
"500000","0.8045499999999989","0.30944999999999967","0.5545100000000003","0.37828000000000045","0.33851","0.5232799999999999","0.4887400000000007","0.37821000000000043","0.6945900000000003","0.4706","0.52414"
"600000","0.8346900000000012","0.41298000000000007","0.639799999999999","0.2802599999999995","0.31081999999999976","0.6174199999999996","0.4340700000000004","0.3476300000000001","0.5956299999999995","0.4860000000000002","0.37261000000000016"
"700000","0.58839","0.3302300000000002","0.2846599999999997","0.24494000000000002","0.11973000000000004","0.3030599999999997","0.3830699999999994","0.26359999999999995","0.3636800000000004","0.21463999999999994","0.2553400000000002"
"800000","0.8705800000000008","0.5728499999999993","0.6825400000000006","0.27408","0.35699000000000025","0.49702","0.49381000000000047","0.48243","0.5233500000000002","0.44826","0.37889"
"900000","0.876860000000002","0.3755400000000004","0.6913400000000008","0.3939899999999997","0.3244599999999998","0.5822100000000001","0.47062000000000015","0.41469000000000017","0.6015500000000003","0.44419999999999993","0.4678499999999996"
"1000000","0.9060200000000026","0.40685999999999983","0.7613399999999992","0.2735700000000001","0.5865300000000001","0.618170000000001","0.41105000000000025","0.6123400000000002","0.7147499999999998","0.7464599999999999","0.6030300000000004"
"1100000","0.9716100000000015","0.4954300000000001","0.8686999999999995","0.42736000000000024","0.3485199999999999","0.7316800000000004","0.6130799999999993","0.35524999999999984","0.8759900000000015","0.6490199999999996","0.4716199999999999"
"1200000","0.8066800000000001","0.4688500000000001","0.5593700000000003","0.4318600000000002","0.26387000000000016","0.48616999999999994","0.6475399999999997","0.4318999999999999","0.6851700000000001","0.4320899999999998","0.48165000000000036"
"1300000","0.7648199999999986","0.52029","0.4413199999999998","0.33757000000000015","0.30207000000000006","0.41452999999999995","0.5311099999999996","0.36191","0.4848199999999994","0.3498800000000001","0.4345800000000002"
"1400000","0.9137400000000013","0.5652199999999997","0.6824799999999998","0.33781000000000005","0.53356","0.6121700000000002","0.6270300000000004","0.6189999999999999","0.6843099999999992","0.7329299999999986","0.5571999999999996"
"1500000","0.9395600000000002","0.6978699999999999","0.89841","0.36192999999999953","0.50892","0.7933799999999994","0.6718699999999989","0.5128899999999995","0.8596399999999994","0.7580499999999999","0.49692999999999987"
"1600000","0.7532600000000009","0.4701100000000003","0.5743800000000002","0.49173000000000033","0.3760999999999998","0.5679199999999996","0.5681800000000005","0.3631399999999999","0.5384800000000003","0.3975","0.45521999999999974"
"1700000","0.8672000000000009","0.43599000000000016","0.5849500000000003","0.6618900000000008","0.2565799999999998","0.5651699999999994","0.7011499999999996","0.2868600000000001","0.6985500000000002","0.3953","0.6172300000000004"
"1800000","0.9047200000000011","0.6341899999999998","0.4840700000000004","0.4343999999999999","0.6068799999999996","0.7088700000000006","0.6905500000000002","0.6948500000000002","0.5791000000000002","0.6540399999999995","0.6707100000000001"
"1900000","0.8444299999999969","0.44899","0.6766000000000013","0.34540000000000004","0.3227999999999999","0.7371400000000005","0.4534699999999995","0.4514199999999999","0.6759200000000005","0.6723199999999988","0.3327100000000001"
"2000000","0.6718599999999992","0.29357999999999995","0.48916999999999944","0.5023000000000001","0.26635","0.4632100000000001","0.45175999999999994","0.22888000000000008","0.6103200000000002","0.45714000000000005","0.42982999999999993"
"2100000","0.5116499999999995","0.3470300000000003","0.35332999999999987","0.5071499999999994","0.34614999999999996","0.2655599999999999","0.4107700000000001","0.25248000000000004","0.41602000000000033","0.2644500000000001","0.4098000000000002"
