"points","all_attributes","Rcdminutes_Temperature_Humidity","Rcdminutes_Temperature_Light","Rcdminutes_Temperature_Voltage","Rcdminutes_Humidity_Light","Rcdminutes_Humidity_Voltage","Rcdminutes_Light_Voltage","Temperature_Humidity_Light","Temperature_Humidity_Voltage","Temperature_Light_Voltage","Humidity_Light_Voltage"
"50000","0.8711782267633159","0.8145504997964025","0.8477247931587075","0.716151503600654","0.8595857926985693","0.8040763881331187","0.8457335780493795","0.7500651021277436","0.4735770315449304","0.7238019754567553","0.6881935407316528"
"100000","0.9700174347499722","0.9329622796938146","0.9330469737570419","0.8646893258411477","0.9676695663194727","0.9331214810109485","0.8266683816255181","0.8688850808784548","0.576942862628881","0.7751100985260144","0.8744027441300651"
"150000","0.9020157460663887","0.7931804974709667","0.8398439764414678","0.7874919085281393","0.866677409639017","0.7841694608055311","0.8551425987948186","0.8098791958281532","0.59847879046934","0.8006902770286501","0.8044680411416303"
"200000","0.9786034075767994","0.9512241510800318","0.9744037181046771","0.9492727406044001","0.9314362407564938","0.8919595149247923","0.8514140651881787","0.9570620669888303","0.9283165398627806","0.9564843040459312","0.9026952858704862"
"250000","0.9491154894420146","0.909828887662379","0.9146689434712404","0.8642659022213014","0.9308644570557546","0.9041513380369683","0.8973809206948217","0.8534632193462012","0.7990376139597154","0.7791060986421258","0.752944486559257"
"300000","0.988949776341394","0.9887485704093344","0.8575384094323374","0.8628141834517359","0.9884398347467722","0.9883126215648649","0.7890314536017174","0.8860176482953918","0.8618189173691146","0.7378894535548771","0.8595707930638142"
"350000","0.8610157690245482","0.8152290340531356","0.8244189345458868","0.7885398764395104","0.7854227598788416","0.7398729745275451","0.7624433821087288","0.7133278890792082","0.6723728474403566","0.672854759891804","0.5602730685868187"
"400000","0.9183921149539365","0.8982080701619153","0.7171618753046604","0.6872571141873566","0.8798499966128162","0.8656820428220372","0.6877397240446839","0.8675305662305912","0.7789148703157375","0.6022638113872539","0.7554431833526469"
"450000","0.8335909821646399","0.7323570757306402","0.7813932986039193","0.7049326419625875","0.780621243004358","0.7026828410511191","0.7418973547882883","0.7123486528035676","0.5151069086118474","0.6916911534299609","0.699433126222385"
"500000","0.9159488708161396","0.7482219717505189","0.8930875748912553","0.6942879706123256","0.9004348549744885","0.7232466819793002","0.8833118725997511","0.8988379779429831","0.6935996276162305","0.8679422233601809","0.8920695054153832"
"550000","0.9223411748627971","0.8731856257287882","0.8060230385059485","0.790762104765285","0.8600398862951317","0.765618423323117","0.7805823731889545","0.8990847021891367","0.8075487797633675","0.8183369104234913","0.7997382670684137"
"600000","0.9446722360268794","0.9312955509787617","0.8934140517979875","0.8960191933356727","0.9077249561305739","0.9022509104987853","0.8591892601858901","0.8899480104068423","0.8293643417090248","0.8737559603721056","0.8236849236784672"
"650000","0.9535041126585627","0.9447451627873451","0.9415668892063683","0.9326433617591859","0.8685550247973233","0.8286310269933532","0.805433115305379","0.9324868477121824","0.9039048719706203","0.9265057302382296","0.8115834946289118"
"700000","0.8428989294786594","0.8195084242361932","0.8015920433190069","0.8035127526599148","0.7771150380106303","0.7750543811162596","0.7500764238150225","0.7807115106701101","0.7569860975450657","0.7864302603259833","0.7268689155481306"
"750000","0.9278235369247628","0.9114061677943678","0.8968088002894515","0.9067756427244749","0.8714474193394445","0.8793659207614587","0.7989185897717433","0.8788111401237603","0.8330736889874026","0.8870487193761387","0.8235832091642833"
"800000","0.9422902073523441","0.939421606292496","0.9220872149241026","0.9342285252974145","0.9301399315338765","0.9288130299834246","0.9125913279404946","0.7683493252947369","0.7309937150153543","0.7611858463680615","0.6284595873990584"
"850000","0.9492668940740708","0.9442016333216231","0.927662971159581","0.9218366338386341","0.9328911176947671","0.9338810419599956","0.8847637576285117","0.8434512074556535","0.7659546839257804","0.7945012383076545","0.7964708535300076"
"900000","0.8920411675167329","0.8327388463460264","0.7858794039096069","0.8428831001954373","0.8056018211258666","0.8677534546526053","0.8126269381088435","0.7208531037598666","0.6707296754075818","0.6676651214351129","0.6791960042608952"
"950000","0.9506636234397275","0.9377265056950669","0.8398232152207109","0.8173627107747395","0.9373828404848218","0.9342583345506524","0.8365672274772981","0.9103345621214496","0.8646025552245925","0.6588901022619587","0.8931309815197629"
"1000000","0.9532688735872291","0.9274797600514674","0.877009330633755","0.91163383433593","0.9274672293617333","0.9282124434096317","0.903701293238566","0.9295889899160052","0.9139003130737502","0.8233733393685676","0.9319399447210146"
"1050000","0.9259234685033254","0.9087756158196563","0.8694479253265268","0.8929202424021658","0.8116939657126547","0.8643295450467059","0.7972951334733067","0.8151961242723362","0.7634837356428804","0.7106781404502776","0.7570664405753376"
"1100000","0.9724959058517858","0.951040755370839","0.8205257314521","0.7918059895072435","0.9556951358475999","0.9294412842700406","0.7606536283114524","0.8778897314997197","0.684766837539815","0.700382138547387","0.8423101835275418"
"1150000","0.896127715787637","0.7943618055195152","0.8715164197288413","0.7797110856193363","0.8800845019925932","0.7860182892027463","0.8201373978782319","0.8514959736514475","0.5670368346688085","0.820097333840936","0.8118834900098489"
"1200000","0.9448877131867829","0.8722883176234991","0.9203794167852222","0.8079496690903937","0.9291784121615814","0.8535779301578573","0.8479648856334229","0.9322312077444479","0.8323466544321524","0.9166156667394099","0.9135783378698016"
"1250000","0.7966381093377183","0.7532289155207703","0.7082646106839092","0.7249647641591002","0.7362390095628565","0.7501762968262193","0.6853386076158754","0.7159995016048414","0.6655331363311688","0.7152943349460121","0.674570650310501"
"1300000","0.8418319337677357","0.7312118124193354","0.7800099186466446","0.6905413983242538","0.7851165050288004","0.6855181144530945","0.7467794235001564","0.6845537104188414","0.5049073914554784","0.6538840209026232","0.6524733938064359"
"1350000","0.8984318398345609","0.846074737778078","0.8508909200339714","0.8361529353952872","0.7758291078382359","0.835971913969616","0.8176754571847464","0.7214951539680332","0.6110554696802427","0.7259058876499912","0.7174878822431265"
"1400000","0.9571498724368518","0.9216968483760932","0.8876343722287148","0.8437161282806936","0.9331829727593534","0.9116451653910997","0.8281852450106696","0.9307059160581436","0.7237622575962269","0.87837309064649","0.9257774871260306"
"1450000","0.9436327913640387","0.8269216575099182","0.7374002487103948","0.7141415127056628","0.8991671218291212","0.7997674158394722","0.8051732974519881","0.871479099778802","0.733548885495358","0.7897712654655451","0.8746631081555305"
"1500000","0.9003509461780739","0.8856851768462088","0.7021226940272614","0.6508071694454776","0.8493620817436627","0.8360157739393069","0.6358277414258637","0.8409340534750828","0.6271149527852433","0.6610632117701585","0.7711782763719167"
"1550000","0.8582084635934946","0.7643600639670927","0.7295326846393554","0.6090029850844589","0.8108808961206685","0.7304292852880668","0.43211836949022586","0.7934280057398797","0.5967327795653831","0.6324059049997346","0.7203659328643055"
"1600000","0.6922843866600413","0.6365186618696164","0.6451476109531079","0.5913032269048671","0.6385409946724202","0.5914167638034471","0.5926554068598926","0.6370441120180402","0.5382299690644536","0.5933636098135752","0.5368768494931284"
"1650000","0.9174336650146984","0.9107666619655015","0.7503899248896431","0.7771217537332743","0.9035219535672232","0.8988404968377073","0.6449256935521969","0.8339258775913196","0.8146655943074733","0.6193237906338386","0.7181135761685375"
"1700000","0.9599785393564227","0.850247489504208","0.9153923387848345","0.6377450510671475","0.9476047765153487","0.8153328974952714","0.9095446846000939","0.9217631667581462","0.7443659275354029","0.8924819209357434","0.8618755145037635"
"1750000","0.8634402885170382","0.7485154791718704","0.7367301843857356","0.6762978521447623","0.7461588340886279","0.7267086736728139","0.6320406801940294","0.729163911556213","0.47527160630742216","0.6807461941577426","0.6840018065047262"
"1800000","0.8943336401165691","0.7339377044285184","0.7705479304946592","0.7565663449869576","0.689632437278448","0.6572058856848575","0.6920207563926734","0.7382961081700042","0.7311357309818396","0.7712041034795655","0.6847109837838963"
"1850000","0.8848810613887026","0.7833096896817796","0.7557115172292288","0.7199066367255167","0.6991315523132108","0.7010656800071811","0.6410461364031536","0.8041202800404448","0.6872108722607659","0.7433335177641978","0.6891371531400312"
"1900000","0.7958587485263148","0.7446039108771599","0.5769787046438213","0.4845088873710204","0.7144796477138521","0.6882930038044884","0.5539037578346219","0.7268279605278327","0.6079417048676808","0.5189691584175105","0.6763940387816785"
"1950000","0.7158039613343138","0.5844181146802899","0.45865119689092176","0.24923483908571606","0.6581081950993672","0.5199557124842642","0.38414160163924976","0.627128224174491","0.5053209108142207","0.33202713516373417","0.5704926300952946"
"2000000","0.6193881924868891","0.3720522518712089","0.5597710955963603","0.26726298773922896","0.6185467218986538","0.36725359527343465","0.5608093779097292","0.5027789809992527","0.1816711711955857","0.4248350173082836","0.5021879445434608"
"2050000","0.2841244556654889","0.1582019397933596","0.2723448671014154","0.1425938693115257","0.28408996721664387","0.1581674513445147","0.27231037865257046","0.2100426903268652","0.024540938207416516","0.19084944492397798","0.21000820187802033"
"2100000","0.4219677621931828","0.25474022937326385","0.4219677621931828","0.25474022937326385","0.4219677621931828","0.25474022937326385","0.4219677621931828","0.20307953953546762","0.017255","0.20307953953546762","0.20307953953546762"
