"points","all_attributes","Rcdminutes","Temperature","Humidity","Light","Voltage"
"50000","0.8711782267633159","0.6753367558767946","0.28755692780424397","0.301962668326102","0.5912405309703845","0.06228848860306163"
"100000","0.9700174347499722","0.7449743962463344","0.24165819760309765","0.3858648812005856","0.5734283943881012","0.14805186848743615"
"150000","0.9020157460663887","0.6960960539237555","0.46795366601232913","0.5184984929419735","0.7646293183637423","0.25456637929375675"
"200000","0.9786034075767994","0.6793258760455587","0.9168134511807224","0.7753260321250904","0.7239780439041528","0.40412090946923895"
"250000","0.9491154894420146","0.743364297514049","0.6758768902573269","0.5329755915799679","0.5762501771430502","0.4119399436100951"
"300000","0.988949776341394","0.7146538124651038","0.6916610636095017","0.8275787503917794","0.4757114517749088","0.38699176227125454"
"350000","0.8610157690245482","0.6599498133060742","0.5851236837392314","0.2094919542502659","0.3819836630676749","0.35880546540854025"
"400000","0.9183921149539365","0.6127304976770895","0.39100694622462334","0.4944931127222566","0.38146884405602716","0.1473252484602405"
"450000","0.8335909821646399","0.6039263631152967","0.3734320257977976","0.3287525837197622","0.5299789409223321","0.16757247624083269"
"500000","0.9159488708161396","0.5852217254328292","0.5728729772461367","0.6320662233673872","0.8091446243474513","0.4049086117466962"
"550000","0.9223411748627971","0.5931193129957725","0.670531218243931","0.46030474017647","0.7139693502306113","0.29646384324782027"
"600000","0.9446722360268794","0.7164913995381857","0.7555579040876473","0.6806996819160095","0.5978078341828578","0.5200992043322636"
"650000","0.9535041126585627","0.7393133347586549","0.8745288807114531","0.7024931095836645","0.5100906596274061","0.5581801745299473"
"700000","0.8428989294786594","0.7210739993792573","0.704764027630168","0.6150829254257116","0.3630737513911566","0.5167141598907239"
"750000","0.9278235369247628","0.7388050714659187","0.7926862087663709","0.687619971075139","0.24185064677828633","0.5078149698466672"
"800000","0.9422902073523441","0.8684264440489657","0.6711161562983335","0.4866437478627372","0.1878639347900019","0.47197597243804396"
"850000","0.9492668940740708","0.8681690322046498","0.5738957393776545","0.5985740972987591","0.3851194481065183","0.13596378493658837"
"900000","0.8920411675167329","0.7008208655069732","0.43329368034988225","0.28088487963458136","0.3807766441940974","0.26988086456910093"
"950000","0.9506636234397275","0.7731048608376183","0.28276989478642234","0.7692950315656475","0.5381736646487914","0.13233067338569046"
"1000000","0.9532688735872291","0.7943262029441298","0.437486815073185","0.7965720838007545","0.6038136373561057","0.4577582367752172"
"1050000","0.9259234685033254","0.7199890136025026","0.3533781822664465","0.5411862921495687","0.4557000200602242","0.2425597422776634"
"1100000","0.9724959058517858","0.7125612590209484","0.269803773378776","0.4738612991801058","0.5770314711101668","0.07443941534190021"
"1150000","0.896127715787637","0.69561835369346","0.45668066163940446","0.39974783317659984","0.747405158746462","0.11665533985774498"
"1200000","0.9448877131867829","0.6643743555287506","0.7532782457441867","0.7825825357606724","0.7287306524992073","0.3385784867875187"
"1250000","0.7966381093377183","0.6066034156930085","0.6123423394584401","0.5507996042671064","0.29881098063405526","0.35657549740976696"
"1300000","0.8418319337677357","0.5772373158883636","0.28365184151101797","0.3173346952022084","0.42224045070697985","0.1955210048142544"
"1350000","0.8984318398345609","0.6753766478966398","0.4167292220685742","0.33417171982416527","0.4974821653296935","0.27009732909606543"
"1400000","0.9571498724368518","0.63672572656679","0.38898702727985784","0.615780051922959","0.6690040094828096","0.27528746313893493"
"1450000","0.9436327913640387","0.5049649566154707","0.2905262911866598","0.6290263730388073","0.6428232662226264","0.2939828186748242"
"1500000","0.9003509461780739","0.4731286863551452","0.3115478709347577","0.5462984639646175","0.5029160467325753","0.1281220348647245"
"1550000","0.8582084635934946","0.17458331486635828","0.3728677861523609","0.46880378623132174","0.27345500762586267","0.09585054706240083"
"1600000","0.6922843866600413","0.5114982981914847","0.4575610149126066","0.32086099110502264","0.4504795984910517","0.03079559409508451"
"1650000","0.9174336650146984","0.5035529915243508","0.5291125445111096","0.6017734871633201","0.13960933148231597","0.12905551347422373"
"1700000","0.9599785393564227","0.4152331720356339","0.37020764430519426","0.4719898392260975","0.7822067516947883","0.1676056175177124"
"1750000","0.8634402885170382","0.42527747619711836","0.3061253379346475","0.20683591673743104","0.44934915489761795","0.13256006318396069"
"1800000","0.8943336401165691","0.38025233462543323","0.4719719716745116","0.2977060084417139","0.27508661393883793","0.5033602730611367"
"1850000","0.8848810613887026","0.4838781222040531","0.40123534647072157","0.3945750783273915","0.4775297173785168","0.0932469600281108"
"1900000","0.7958587485263148","0.35781483758220967","0.16787652253063795","0.42392012815335495","0.3675265396767775","0.18376771882368484"
"1950000","0.7158039613343138","0.14659280878836084","0.1215576882704305","0.42707382342063593","0.2336477732142248","0.013923810328195771"
"2000000","0.6193881924868891","0.2575179574074414","0.017417397817153204","0.17528081041546956","0.4193977125372704","0.01775646913580247"
"2050000","0.2841244556654889","0.1425593808626808","3.44884488448847E-5","0.024506449758571632","0.1908149564751331","0.0"
"2100000","0.4219677621931828","0.25474022937326385","0.017255","0.017255","0.20307953953546762","0.017255"
"2150000","0.5231084920494252","0.29609135172966317","0.042647413018865335","0.07037033096299243","0.3564205192595472","0.023709150227617604"
