"points","all_attributes","Rcdminutes","Temperature","Humidity","Light","Voltage"
"10000","0.6866999999999998","0.04210000000000001","0.24369999999999994","0.09489999999999998","0.15220000000000003","0.7291999999999994"
"20000","0.3206999999999999","0.2861999999999999","0.5102999999999999","0.8910999999999997","0.11999999999999997","0.8958999999999988"
"30000","0.9501999999999998","0.8318","0.6693","0.3451000000000001","0.19419999999999998","0.9566999999999989"
"40000","0.32850000000000007","0.41109999999999985","0.25739999999999996","0.1285","0.051099999999999986","0.5766999999999998"
"50000","0.6730999999999999","0.5823999999999999","0.2245","0.6373999999999994","0.07530000000000002","0.8158999999999987"
"60000","0.5048000000000001","0.8496999999999999","0.7665","0.8331999999999999","0.07540000000000002","0.9427999999999994"
"70000","0.4952","0.5593999999999999","0.3408000000000001","0.117","0.10750000000000001","0.7180000000000002"
"80000","0.6822999999999999","0.2962999999999999","0.3308999999999999","0.29319999999999996","0.09500000000000001","0.7425999999999995"
"90000","0.31770000000000004","0.0388","0.5742999999999997","0.049300000000000004","0.17079999999999995","0.6501999999999991"
"100000","0.8747000000000001","0.03950000000000001","0.48750000000000004","0.12810000000000002","0.2659000000000002","0.8809999999999991"
"110000","0.13170000000000004","0.23779999999999998","0.4222999999999999","0.9033000000000004","0.23910000000000012","0.9064999999999972"
"120000","0.9511999999999997","0.45580000000000004","0.5564999999999994","0.3666999999999999","0.2964","0.9560999999999975"
"130000","0.15760000000000005","0.3366","0.21540000000000006","0.12699999999999995","0.0719","0.5022999999999995"
"140000","0.8480999999999997","0.5032","0.5595999999999997","0.7520999999999997","0.06740000000000003","0.9283999999999983"
"150000","0.3357999999999999","0.5850000000000003","0.3567000000000002","0.7791999999999999","0.12809999999999994","0.893799999999999"
"160000","0.6705000000000002","0.08700000000000002","0.2572","0.17799999999999994","0.12159999999999996","0.6964999999999999"
"170000","0.5174","0.04420000000000002","0.255","0.18019999999999997","0.186","0.6116999999999996"
"180000","0.483","0.03839999999999998","0.3122999999999999","0.05849999999999999","0.2801","0.6338999999999997"
"190000","0.7317","0.0366","0.0839","0.05249999999999999","0.19069999999999993","0.7372999999999998"
"200000","0.2683","0.7436999999999994","0.8027999999999994","0.6844999999999997","0.6103000000000002","0.9116999999999986"
"210000","0.9086000000000001","0.6638999999999999","0.45209999999999956","0.5296","0.2154000000000001","0.9302999999999978"
"220000","0.10060000000000004","0.45700000000000013","0.5514000000000002","0.4311000000000002","0.0514","0.7637999999999983"
"230000","0.9836000000000004","0.24790000000000012","0.3017","0.5112","0.04290000000000001","0.983799999999999"
"240000","0.19820000000000004","0.5451","0.49739999999999995","0.6864999999999999","0.06990000000000002","0.7950999999999978"
"250000","0.8037000000000001","0.6966000000000001","0.4094000000000003","0.23399999999999996","0.15289999999999998","0.857599999999997"
"260000","0.3706","0.5851000000000004","0.2984999999999999","0.0655","0.23769999999999994","0.763399999999999"
