"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"day_class","class=UP","0.42692918944831326","0.046217024964619276","0.006602432137802749","0.00583694699873838","0.017675039637043546","day=2","9.325932194188813E-4","day=7"
"day_class","class=DOWN","0.5730708105516867","0.03763548148965984","0.005376497355665691","0.005278688779899605","0.01593105853693222","day=2","4.7601746042805204E-5","day=5"
"period_class","class=UP","0.42692918944831326","0.04703200559382342","0.00940640111876468","0.005382971790224043","0.018711482271226487","period='(0.202128-0.414894]'","0.0037011331748753318","period='(0.414894-0.606383]'"
"period_class","class=DOWN","0.5730708105516867","0.04071200153721557","0.008142400307443114","0.0051605444799753125","0.014872818748180652","period='(0.202128-0.414894]'","5.791545768541045E-4","period='(0.414894-0.606383]'"
"nswdemand_class","class=UP","0.42692918944831326","0.15277054863511677","0.030554109727023354","0.025247403639398727","0.0763852743175584","nswdemand='(0.559134-inf)'","0.0076994032756042","nswdemand='(0.397128-0.481627]'"
"nswdemand_class","class=DOWN","0.5730708105516867","0.107657649918622","0.02153152998372441","0.010783134446126877","0.040394149962436766","nswdemand='(0.559134-inf)'","0.013434674996874243","nswdemand='(0.481627-0.559134]'"
"nswprice_class","class=UP","0.42692918944831326","0.4426576739137845","0.08853153478275692","0.036594040286250504","0.14324427262530778","nswprice='(0.077804-inf)'","0.03612472850135635","nswprice='(0.043518-0.056848]'"
"nswprice_class","class=DOWN","0.5730708105516867","0.5764170605433356","0.1152834121086671","0.0695514048088067","0.22532949761620075","nswprice='(-inf-0.03223]'","0.02454992974411331","nswprice='(0.077804-inf)'"
"transfer_class","class=UP","0.42692918944831326","0.9888049248767332","0.1977609849753466","0.15079321935016946","0.49440246243836666","transfer='(0.414693-0.415131]'","0.0954356846473029","transfer='(0.6875-inf)'"
"transfer_class","class=DOWN","0.5730708105516867","0.9940846559183372","0.19881693118366742","0.1517494169166194","0.4970423279591686","transfer='(0.414693-0.415131]'","0.0983282956017519","transfer='(-inf-0.414693]'"
"vicprice_class","class=UP","0.42692918944831326","0.9920898488048107","0.19841796976096215","0.16809557217693316","0.4960449244024054","vicprice='(0.003466-0.003468]'","0.027748235608249846","vicprice='(0.003067-0.003466]'"
"vicprice_class","class=DOWN","0.5730708105516867","0.995009953555744","0.1990019907111488","0.16675347441064983","0.4975049767778719","vicprice='(0.003466-0.003468]'","0.030913472002746304","vicprice='(0.003067-0.003466]'"
"vicdemand_class","class=UP","0.42692918944831326","0.9921762941713392","0.19843525883426782","0.15413669755444698","0.49608814708566956","vicdemand='(0.422876-0.423006]'","0.08380587465983202","vicdemand='(0.335448-0.422876]'"
"vicdemand_class","class=DOWN","0.5730708105516867","0.9950716400649042","0.19901432801298075","0.15712914149546867","0.4975358200324521","vicdemand='(0.422876-0.423006]'","0.08750231324409352","vicdemand='(0.540782-inf)'"
