"Distance","mean","sd","max_val","max_att","min_val","min_att","attributes","class_values"
"0.335382","7.570699774266366E-4","0.0011066055812767694","0.012652","x1=v2_x2=v2_x5=v1_class=class1","1.0000000000000243E-6","x1=v4_x2=v3_x5=v1_class=class2","x1_x2_x5_class","NA"
"0.34324199999999994","7.121203319502073E-4","0.0011060200576962884","0.012641999999999999","x1=v2_x3=v3_x5=v1_class=class1","0.0","x1=v3_x3=v5_x5=v2_class=class3","x1_x3_x5_class","NA"
"0.3534189999999998","9.374509283819624E-4","0.0014800227314080393","0.0183825","x1=v2_x2=v2_x3=v3_class=class1","2.5000000000000066E-6","x1=v4_x2=v3_x3=v4_class=class5","x1_x2_x3_class","NA"
"0.3542061850000005","6.877790000000009E-4","8.452326230293444E-4","0.007488","x1=v2_x4=v3_x5=v1_class=class1","1.0000000000000243E-6","x1=v5_x4=v2_x5=v4_class=class1","x1_x4_x5_class","NA"
"0.36214610500000005","7.171210000000001E-4","0.0010890365595861463","0.013695500000000001","x2=v2_x3=v3_x5=v1_class=class1","2.5000000000000066E-6","x2=v2_x3=v3_x5=v3_class=class3","x2_x3_x5_class","NA"
"0.3789639999999999","8.384159292035396E-4","0.0010761820050502768","0.010372999999999999","x1=v2_x3=v3_x4=v3_class=class1","5.000000000000664E-7","x1=v2_x3=v4_x4=v5_class=class2","x1_x3_x4_class","NA"
"0.3800099999999998","6.080159999999996E-4","7.300247420409695E-4","0.009718000000000001","x1=v2_x2=v2_x4=v3_x5=v1","2.0000000000000486E-6","x1=v4_x2=v4_x4=v2_x5=v4","x1_x2_x4_x5","NA"
"0.3855500000000005","9.268028846153858E-4","0.0012730713211610524","0.010837","x1=v1_x2=v2_x4=v3_class=class5","1.4999999999999823E-6","x1=v3_x2=v5_x4=v3_class=class5","x1_x2_x4_class","NA"
"0.3903993749999999","6.246389999999999E-4","8.144179316012308E-4","0.0081695","x1=v1_x2=v2_x3=v3_x5=v1","5.000000000000664E-7","x1=v3_x2=v5_x3=v4_x5=v3","x1_x2_x3_x5","NA"
"0.39294349600000017","7.249880000000003E-4","9.472835039890962E-4","0.0103425","x2=v2_x4=v3_x5=v1_class=class1","1.4999999999999958E-6","x2=v2_x4=v2_x5=v2_class=class4","x2_x4_x5_class","NA"
"0.3994249999999999","6.390799999999999E-4","7.897586251329856E-4","0.010193","x1=v2_x3=v3_x4=v3_x5=v1","1.0000000000000243E-6","x1=v2_x3=v1_x4=v3_x5=v1","x1_x3_x4_x5","NA"
"0.4064740379999997","6.984089999999996E-4","9.636979379713858E-4","0.009626000000000001","x3=v3_x4=v3_x5=v1_class=class5","5.499999999999971E-6","x3=v4_x4=v5_x5=v5_class=class1","x3_x4_x5_class","NA"
"0.4125789999999997","8.68587368421052E-4","0.0011337735949509672","0.012088999999999999","x2=v2_x3=v3_x4=v3_class=class1","3.0000000000000187E-6","x2=v3_x3=v5_x4=v2_class=class1","x2_x3_x4_class","NA"
"0.41953187499999967","6.712509999999994E-4","8.677374037707519E-4","0.0089575","x2=v2_x3=v3_x4=v2_x5=v1","3.500000000000031E-6","x2=v5_x3=v4_x4=v5_x5=v1","x2_x3_x4_x5","NA"
"0.4372368750000004","6.995790000000006E-4","0.0010153026919947285","0.012366499999999999","x1=v2_x2=v2_x3=v3_x4=v3","9.000000000000002E-6","x1=v4_x2=v4_x3=v2_x4=v3","x1_x2_x3_x4","NA"
