"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"Length_Delay","Delay=0","0.5618829157215203","0.015588418666260179","0.0031176837332520363","0.001330745391047675","0.004592448846761382","Length='(-inf-75.5]'","9.846458775243094E-4","Length='(100.5-130.5]'"
"Length_Delay","Delay=1","0.43811708427847984","0.019424259444679653","0.003884851888935933","0.0025147670917038704","0.007578527286789857","Length='(75.5-100.5]'","7.595000722533662E-4","Length='(100.5-130.5]'"
"Flight_Delay","Delay=0","0.5618829157215203","0.019071114952652058","0.003814222990530411","0.0023063465382387274","0.006575515820680888","Flight='(566.5-1306.5]'","7.88349925298526E-4","Flight='(-inf-566.5]'"
"Flight_Delay","Delay=1","0.43811708427847984","0.02681791994898325","0.005363583989796655","0.0026736814972554653","0.010114168069936258","Flight='(-inf-566.5]'","0.002904899363522659","Flight='(1306.5-2431.5]'"
"Time_Delay","Delay=0","0.5618829157215203","0.02614262417263951","0.0052285248345279025","0.0037284395539882494","0.01207516783294392","Time='(-inf-519.5]'","9.961442533758386E-4","Time='(519.5-700.5]'"
"Time_Delay","Delay=1","0.43811708427847984","0.020194650667523618","0.004038930133504724","0.0024643303395300103","0.007551069679080036","Time='(-inf-519.5]'","0.0010689122645507892","Time='(519.5-700.5]'"
"AirportTo_Delay","Delay=0","0.5618829157215203","0.04900810974391314","1.6726317318741706E-4","3.627244935922211E-4","0.0028661187453647733","AirportTo=LAS","3.869302822515747E-7","AirportTo=SHV"
"AirportTo_Delay","Delay=1","0.43811708427847984","0.05063573729713468","1.7281821603117584E-4","4.28925082826094E-4","0.0031535189491113096","AirportTo=LGA","0.0","AirportTo=ADK"
"Airline_Delay","Delay=0","0.5618829157215203","0.05187816611863123","0.002882120339923959","0.004533222541060469","0.02108499187073473","Airline=WN","3.274484151416079E-5","Airline=HA"
"Airline_Delay","Delay=1","0.43811708427847984","0.048164615880066215","0.002675811993337013","0.001484647706987522","0.005158278758646703","Airline=EV","7.748836911001086E-4","Airline=HA"
"AirportFrom_Delay","Delay=0","0.5618829157215203","0.052115494433153164","1.77868581683116E-4","3.8355175840525715E-4","0.0030992220164122973","AirportFrom=DEN","1.9679650666695395E-7","AirportFrom=ADK"
"AirportFrom_Delay","Delay=1","0.43811708427847984","0.059219437228043","2.021141202322274E-4","5.336656473029818E-4","0.005241444472957334","AirportFrom=IAH","1.4987396061878766E-7","AirportFrom=BDL"
"DayOfWeek_Delay","Delay=0","0.5618829157215203","0.0681353595474234","0.009733622792489051","0.0060092222989781025","0.019952575203336806","DayOfWeek=2","7.723513664803644E-4","DayOfWeek=1"
"DayOfWeek_Delay","Delay=1","0.43811708427847984","0.11920444646612974","0.01702920663801854","0.011490613737295206","0.03359359500638239","DayOfWeek=1","0.0025359120490736353","DayOfWeek=2"
