"attribute_subset","conditioned_value","probability_of_condition","drift","mean","sd","max_value","max_attribute","min_value","min_attribute"
"Time_Length_Delay","Delay=0","0.5618829157215203","0.030162729595969155","0.001206509183838767","9.930845741168337E-4","0.003826925930030419","Time='(-inf-519.5]'_Length='(130.5-174.5]'","1.6077751413795527E-5","Time='(700.5-890.5]'_Length='(100.5-130.5]'"
"Time_Length_Delay","Delay=1","0.43811708427847984","0.028158441372933725","0.0011263376549173493","0.001036370225930569","0.003892162960569852","Time='(-inf-519.5]'_Length='(174.5-inf)'","2.7294699616358525E-5","Time='(519.5-700.5]'_Length='(-inf-75.5]'"
"Flight_Length_Delay","Delay=0","0.5618829157215203","0.029557759873976956","0.0011823103949590782","8.764057423629677E-4","0.0029921895790571643","Flight='(566.5-1306.5]'_Length='(-inf-75.5]'","5.577132956735911E-5","Flight='(2431.5-4272.5]'_Length='(-inf-75.5]'"
"Flight_Length_Delay","Delay=1","0.43811708427847984","0.03177406303595342","0.0012709625214381345","0.0011638933949695098","0.004438179161817844","Flight='(-inf-566.5]'_Length='(174.5-inf)'","3.2195125090353494E-5","Flight='(566.5-1306.5]'_Length='(130.5-174.5]'"
"Flight_Time_Delay","Delay=0","0.5618829157215203","0.034799774538903865","0.0013919909815561556","9.124993126896717E-4","0.003484497325450961","Flight='(2431.5-4272.5]'_Time='(-inf-519.5]'","1.2148723243827E-4","Flight='(4272.5-inf)'_Time='(1079.5-inf)'"
"Flight_Time_Delay","Delay=1","0.43811708427847984","0.03460574941532526","0.001384229976613009","9.838826743150157E-4","0.003738446047414929","Flight='(-inf-566.5]'_Time='(-inf-519.5]'","1.6182191572988378E-4","Flight='(1306.5-2431.5]'_Time='(519.5-700.5]'"
"Airline_Flight_Delay","Delay=0","0.5618829157215203","0.05564250338134945","0.0011838830506670105","0.0016088619406198165","0.009349597163945284","Airline=WN_Flight='(566.5-1306.5]'","2.4766131610426726E-7","Airline=YV_Flight='(1306.5-2431.5]'"
"Airline_Flight_Delay","Delay=1","0.43811708427847984","0.058199729631949984","0.0012382921198287233","0.00136903636492833","0.007290688663876707","Airline=WN_Flight='(566.5-1306.5]'","5.565871800624996E-6","Airline=YV_Flight='(1306.5-2431.5]'"
"Airline_Length_Delay","Delay=0","0.5618829157215203","0.061929337798258675","7.037424749802119E-4","0.0010100172086574405","0.006657233323079463","Airline=WN_Length='(-inf-75.5]'","0.0","Airline=HA_Length='(130.5-174.5]'"
"Airline_Length_Delay","Delay=1","0.43811708427847984","0.05359466139600379","6.090302431364057E-4","6.271599055157509E-4","0.003143795708811908","Airline=CO_Length='(174.5-inf)'","0.0","Airline=F9_Length='(-inf-75.5]'"
