"points","all_attributes","Airline_Flight_AirportFrom","Airline_Flight_AirportTo","Airline_Flight_DayOfWeek","Airline_Flight_Time","Airline_Flight_Length","Airline_AirportFrom_AirportTo","Airline_AirportFrom_DayOfWeek","Airline_AirportFrom_Time","Airline_AirportFrom_Length","Airline_AirportTo_DayOfWeek","Airline_AirportTo_Time","Airline_AirportTo_Length","Airline_DayOfWeek_Time","Airline_DayOfWeek_Length","Airline_Time_Length","Flight_AirportFrom_AirportTo","Flight_AirportFrom_DayOfWeek","Flight_AirportFrom_Time","Flight_AirportFrom_Length","Flight_AirportTo_DayOfWeek","Flight_AirportTo_Time","Flight_AirportTo_Length","Flight_DayOfWeek_Time","Flight_DayOfWeek_Length","Flight_Time_Length","AirportFrom_AirportTo_DayOfWeek","AirportFrom_AirportTo_Time","AirportFrom_AirportTo_Length","AirportFrom_DayOfWeek_Time","AirportFrom_DayOfWeek_Length","AirportFrom_Time_Length","AirportTo_DayOfWeek_Time","AirportTo_DayOfWeek_Length","AirportTo_Time_Length","DayOfWeek_Time_Length"
"10000","0.9890999999999014","0.16319999999999676","0.17059999999999645","0.24089999999999992","0.7128999999999996","0.06720000000000004","0.23689999999998546","0.28629999999999345","0.7224999999999763","0.1713999999999955","0.31559999999999433","0.7226999999999725","0.1716999999999958","0.9517000000000003","0.2432","0.7130999999999987","0.33209999999997636","0.27609999999999746","0.7171999999999825","0.18349999999999672","0.3017999999999973","0.7187999999999803","0.17909999999999632","0.9517000000000002","0.23879999999999993","0.7129000000000002","0.34529999999997896","0.7367999999999372","0.21509999999999027","0.9524999999999904","0.2774999999999965","0.717399999999983","0.952999999999992","0.29159999999999764","0.7177999999999805","0.9517"
"20000","0.974399999999903","0.17139999999999608","0.1742999999999968","0.7611999999999998","0.6708999999999999","0.07080000000000006","0.2544999999999841","0.7766999999999837","0.7035999999999727","0.1849999999999948","0.7620999999999815","0.7085999999999747","0.17629999999999582","0.8787999999999997","0.7613000000000001","0.6724999999999985","0.34609999999997526","0.768999999999992","0.6920999999999815","0.1864999999999963","0.7614999999999902","0.6976999999999809","0.1812999999999969","0.8788","0.7612000000000001","0.6704","0.7837999999999478","0.7361999999999361","0.22559999999998914","0.8872999999999912","0.7711999999999913","0.6892999999999818","0.8955999999999896","0.7619999999999915","0.6982999999999816","0.8787999999999999"
"30000","0.9686999999999036","0.17759999999999612","0.1765999999999963","0.43459999999999976","0.6490999999999995","0.0704","0.2532999999999844","0.4520999999999896","0.6889999999999736","0.18169999999999537","0.45919999999999034","0.6916999999999733","0.17699999999999555","0.8407000000000001","0.4347000000000001","0.6513999999999989","0.34709999999997543","0.4433999999999946","0.6798999999999817","0.1867999999999963","0.45309999999999506","0.6855999999999829","0.18129999999999694","0.8399","0.43410000000000015","0.6472000000000002","0.4881999999999687","0.735299999999936","0.22789999999998933","0.8513999999999898","0.4425999999999944","0.6794999999999811","0.8570999999999912","0.4464999999999961","0.6839999999999822","0.8398999999999998"
"40000","0.9798999999999022","0.1778999999999962","0.16989999999999642","0.5659000000000002","0.7284999999999999","0.07360000000000005","0.2504999999999848","0.584399999999988","0.7380999999999727","0.17869999999999558","0.5716999999999868","0.7430999999999709","0.17589999999999514","0.9275","0.5662000000000004","0.7287999999999988","0.34319999999997564","0.5780999999999932","0.734599999999981","0.18549999999999664","0.5676999999999924","0.7349999999999791","0.17959999999999648","0.9274999999999999","0.5659000000000001","0.7285000000000003","0.601899999999961","0.7645999999999339","0.2315999999999885","0.9292999999999914","0.5778999999999938","0.7361999999999815","0.9284999999999921","0.5683999999999927","0.7342999999999801","0.9275000000000002"
"50000","0.9979999999999006","0.20099999999999654","0.1942999999999961","0.6208000000000001","0.7309000000000002","0.1101","0.2595999999999837","0.6275999999999837","0.7320999999999699","0.18809999999999522","0.6360999999999872","0.735299999999974","0.18139999999999573","0.9921999999999999","0.6205000000000002","0.7175999999999992","0.3621999999999739","0.6226999999999923","0.7379999999999811","0.20229999999999612","0.6301999999999923","0.7350999999999833","0.1995999999999959","0.9922","0.6201000000000001","0.7136","0.6524999999999563","0.7559999999999353","0.23339999999998853","0.9922999999999911","0.622899999999993","0.7290999999999805","0.99239999999999","0.6282999999999932","0.730599999999984","0.9922000000000001"
"60000","0.9990999999999","0.17379999999999643","0.15749999999999725","0.38280000000000003","0.5792999999999999","0.0777","0.24219999999998543","0.4692999999999864","0.5928999999999796","0.17619999999999567","0.4358999999999875","0.5881999999999796","0.16619999999999557","0.9955000000000003","0.3873999999999999","0.5784999999999993","0.32979999999997694","0.44539999999999186","0.5921999999999844","0.18679999999999602","0.42019999999999336","0.5869999999999858","0.174999999999997","0.9954999999999998","0.381","0.5777999999999999","0.5049999999999637","0.6035999999999488","0.21619999999998957","0.9954999999999883","0.44319999999999204","0.5862999999999856","0.9954999999999891","0.419299999999994","0.5826999999999861","0.9955000000000002"
"70000","0.9844999999999012","0.2035999999999958","0.20269999999999622","0.8077999999999999","0.41229999999999967","0.11909999999999998","0.24899999999998532","0.8191999999999827","0.44899999999998513","0.17819999999999536","0.8086999999999827","0.45909999999998347","0.17879999999999513","0.9082999999999999","0.8079999999999997","0.3931999999999996","0.3425999999999762","0.8138999999999902","0.45139999999998937","0.19809999999999625","0.8081999999999901","0.45639999999998926","0.19269999999999635","0.9083","0.8078000000000001","0.3884","0.8262999999999453","0.5203999999999585","0.2193999999999902","0.9173999999999899","0.8157999999999912","0.4311999999999895","0.9218999999999897","0.8087999999999912","0.4401999999999893","0.9083000000000001"
"80000","0.9703999999999031","0.18019999999999617","0.17139999999999617","0.4817999999999999","0.6467999999999998","0.07500000000000007","0.25819999999998416","0.4960999999999892","0.6881999999999742","0.18759999999999502","0.5053999999999901","0.6806999999999741","0.17729999999999546","0.8527","0.4823999999999997","0.6464999999999987","0.3530999999999745","0.48859999999999426","0.6788999999999814","0.18729999999999655","0.49759999999999494","0.6731999999999829","0.1844999999999968","0.8527","0.48109999999999986","0.6447","0.5310999999999662","0.7338999999999356","0.23589999999998895","0.8683999999999918","0.4891999999999943","0.6785999999999821","0.8594999999999903","0.4942999999999954","0.672599999999983","0.8526999999999999"
"90000","0.9721999999999034","0.1803999999999964","0.1639999999999972","0.5189","0.6933999999999998","0.07220000000000004","0.24999999999998454","0.5392999999999895","0.7191999999999736","0.18119999999999514","0.5267999999999882","0.7213999999999721","0.17389999999999536","0.8833999999999999","0.5192000000000001","0.6962999999999995","0.3459999999999749","0.5329999999999933","0.7139999999999825","0.18629999999999666","0.5214999999999933","0.7090999999999809","0.17999999999999677","0.8833999999999999","0.5189","0.6934000000000001","0.5604999999999646","0.7567999999999335","0.2330999999999889","0.8914999999999899","0.5342999999999948","0.7120999999999812","0.8863999999999902","0.5221999999999934","0.7085999999999806","0.8834"
"100000","0.9910999999999015","0.17819999999999636","0.16489999999999652","0.6865000000000001","0.7184999999999997","0.07220000000000004","0.24769999999998463","0.6909999999999843","0.7322999999999732","0.18219999999999506","0.6992999999999857","0.727099999999973","0.17289999999999534","0.9573","0.6864999999999996","0.7177999999999988","0.3375999999999755","0.6873999999999915","0.7271999999999812","0.1861999999999966","0.6936999999999925","0.7203999999999822","0.179699999999996","0.9573","0.6861999999999999","0.7154","0.7119999999999532","0.7470999999999359","0.2301999999999888","0.9591999999999905","0.6884999999999906","0.7277999999999818","0.9573999999999904","0.6935999999999923","0.7212999999999826","0.9572999999999999"
