"points","all_attributes","Airline","Flight","AirportFrom","AirportTo","DayOfWeek","Time","Length"
"5000","0.9662442111850684","0.07539969998396903","0.03847329097722575","0.18873843660770945","0.14530427583885314","0.0","0.701568789324825","0.039641590064061"
"10000","0.9852684060643574","0.05243711355155128","0.032668289951430604","0.13215289996650967","0.11681130483287114","0.0","0.9033098690428947","0.028525499679475104"
"15000","0.9764842462345765","0.08120850667654167","0.048517225689351164","0.15815467803959368","0.14841656285542634","0.4474162563769505","0.8060664107651792","0.03469664450677611"
"20000","0.962678303439775","0.0724032978824864","0.021007034407076068","0.1618006028568114","0.14892076783389704","0.5123612102682268","0.7588143928959277","0.04458106117561987"
"25000","0.9943000071847488","0.06668903464042156","0.026385295510598303","0.13516797053600166","0.11808864367182578","0.0","0.9568190074283898","0.04080631639064061"
"30000","0.9633499705794284","0.059307672306954946","0.04158625482933196","0.1310885858037826","0.13396893689342645","0.0","0.6795630633101251","0.023634928386586505"
"35000","0.9793156325072764","0.0842135417098269","0.037554372036267145","0.1789754223537005","0.15827369323551876","0.8634831315358278","0.8634831315358278","0.058473809898895834"
"40000","0.9717631110825631","0.08075556613724325","0.042925736554899924","0.1607321419544192","0.13028317910125187","0.13448093118415494","0.8538240901888069","0.03931235341956131"
"45000","0.9640492587594598","0.03833877340090962","0.024022827055771908","0.13960734069199832","0.10818311897113687","0.0","0.704298504823006","0.0368757851561974"
"50000","0.997687329660803","0.07380665969628623","0.027804357261605968","0.13964308107624915","0.1399531749480825","0.23659762334049114","0.9843576677305244","0.013982518647600434"
"55000","0.9681599430889469","0.11573767866950183","0.07637200014572573","0.15707983632459488","0.16341716813457816","0.7571879181193999","0.7571879181193999","0.06260968615416482"
"60000","0.9990975405319571","0.08940902035023586","0.04272891282254894","0.14172865166100335","0.13484236472597283","0.0","0.9909571294349535","0.04081414073166752"
"65000","0.9791550788760256","0.10747640039891869","0.05819838630348387","0.1480930342377889","0.15744502099864718","0.37362603408207795","0.8156967011706723","0.030309838821781093"
"70000","0.9765056082491996","0.10349998315234844","0.02859085206320093","0.15566788295653017","0.16602577992681408","0.6165228236332267","0.8163267663882156","0.030156097478998424"
"75000","0.9819854790825444","0.07730728917901306","0.027294366180005608","0.13895765094144646","0.14182497944070344","0.0","0.8649880751072476","0.045084096123693386"
"80000","0.9651311564391216","0.05741872209417179","0.020192957365426097","0.14277320602260704","0.1590012263070994","0.0","0.7055470451789391","0.030049919405963046"
"85000","0.9931832190257388","0.07458110714420933","0.03472295699418124","0.22463031320735238","0.19299950200465865","0.9606559394877766","0.9606559394877766","0.0658683376301426"
"90000","0.9680506604138284","0.07298723241524532","0.0337266710442202","0.19202243472369937","0.1422001107604365","0.03882995655911611","0.7613846442229975","0.05213746147537919"
"95000","0.9731270843271183","0.06975683032597407","0.025617816064752198","0.1468878263819443","0.13278745202779327","0.0","0.7955711310333393","0.04395608029712044"
"100000","0.9894100251451723","0.08146914899470156","0.02481004302242642","0.1435183037649873","0.13964758692631696","0.3541082973140754","0.9147407254773952","0.036933134042560864"
"105000","0.9608651112268994","0.08744770809602728","0.03975684066358069","0.14184369012301223","0.14056519932584313","0.6161138444672373","0.7031901263985081","0.04389629973023054"
"110000","0.999052835417355","0.07277423009721502","0.04506629902816492","0.14101210461534255","0.13496269944701486","0.0","0.9931823785178199","0.03873366191547066"
"115000","0.9627483817218034","0.056291178798116015","0.021677466454420376","0.12117321724334987","0.14243863844229565","0.0","0.7020500910591799","0.03846795902686207"
"120000","0.9836671019640851","0.06770846434436864","0.028719689141877034","0.17419226198949012","0.18027367591532723","0.9222446469490628","0.9222446469490628","0.06423602560434852"
"125000","0.9641734018422963","0.0627083667979649","0.03679827591365217","0.17833001631578493","0.1339642218772747","0.07778270869686295","0.7725947488503511","0.04469192230949477"
"130000","0.9805327188403583","0.051114766991885566","0.017970730165116345","0.14561468517948764","0.11459356184732292","0.0","0.8354225262197903","0.03419648749070989"
"135000","0.984087557665122","0.07339673168209196","0.034217144709697674","0.13774985051966573","0.14624835415425957","0.40340755475611045","0.8700666742666059","0.028881418483820892"
"140000","0.9585803820459278","0.057208633176598835","0.024572997661750147","0.14330211672507784","0.1444104149218242","0.5848644164638663","0.6938379081658141","0.044638579219590496"
"145000","0.9965841349154261","0.06600113315441421","0.02993994298054015","0.1459143523087686","0.14450362367272865","0.0","0.9787028167040075","0.037597944128245846"
"150000","0.9664493337725341","0.05535889669840609","0.015695872573269275","0.13792650151641722","0.13667978405653056","0.0","0.7421765834613614","0.045187337402921225"
"155000","0.9743019452071342","0.09310494262638182","0.04538117674571984","0.1801791892802064","0.15770558447400723","0.7877571574306216","0.7877571574306216","0.04587762613914573"
"160000","0.9846063719335469","0.07593361155026251","0.028560488097626034","0.17040816053991917","0.1416201466220709","0.20417494230544297","0.9179642929429055","0.03278584689894636"
"165000","0.9670506341722778","0.05747033153454143","0.02431162062910082","0.14097842951610873","0.12495956096702326","0.0","0.6495456100979105","0.03130091595525737"
"170000","0.9856849271020909","0.07179044341522994","0.02962111107224654","0.14146305446147303","0.14587442567729836","0.17197300075902577","0.9208342862267778","0.01595866621235939"
"175000","0.9728004877243417","0.11333796904681426","0.07887480613824267","0.14954549700005","0.16110959818911402","0.813941608510582","0.813941608510582","0.0634211697784962"
"180000","0.9908790778615117","0.06523657196566743","0.0361189641560122","0.14171694770162777","0.14029833496428004","0.0","0.9262740524621602","0.03247128739022518"
"185000","0.9778027074931634","0.09450783653667981","0.04857603190682977","0.1553973619504864","0.1508249509312274","0.3129107692614337","0.7500136098109289","0.020598525029868055"
"190000","0.9740039998223928","0.11359280510319014","0.05251866598516762","0.17278315477737363","0.1834026262156871","0.6844770465543986","0.7485039427539362","0.026884892836548498"
"195000","0.992052496528741","0.12303862391624339","0.05262145718145957","0.1729332411003632","0.1658070275923758","0.0","0.9349175767734836","0.04906940454612169"
"200000","0.9588030672454468","0.07286735030582825","0.0326966064732479","0.14882690841257293","0.15620380243105536","0.0","0.6514594836923328","0.03594429990219044"
"205000","0.9824818531023818","0.1064451263514622","0.05562279659044065","0.21774461071149145","0.19483584156568268","0.8829168954411359","0.8829168954411359","0.07830768733201758"
"210000","0.9761145907402933","0.08083566536011247","0.03114977074968861","0.17658714708919918","0.14608088140077555","0.11529251172612859","0.8368457823078719","0.03445746289756777"
"215000","0.9662388246187485","0.0606785476178808","0.014613390419563665","0.14085398543190425","0.12159719356838117","0.0","0.7217637980331831","0.03325429248876932"
"220000","0.9989376719354481","0.06426212421440944","0.02930700002278326","0.15160367366589234","0.1572481664564393","0.27862526994724696","0.9894471348232337","0.024290520540644595"
"225000","0.9629693445052551","0.09443767058532278","0.03769245747155725","0.15183760292348722","0.17524107839092778","0.6913531064540059","0.6913531064540059","0.05809988874942228"
"230000","0.9876061246515622","0.07956305195494387","0.041533838317545035","0.15030908103149604","0.14012040081949464","0.0","0.9155586921047094","0.04861128848355066"
"235000","0.9652450998069502","0.04491596997335785","0.023979264865451388","0.138013545083913","0.1254042375413359","0.0","0.7803544804196143","0.0436178083473274"
"240000","0.9759532603331513","0.08021744633095568","0.03597285863146512","0.17219099911154473","0.15926954485506437","0.8331785101585022","0.8331785101585022","0.06486002405134725"
"245000","0.9780425054650481","0.09712615666946241","0.048509715324836875","0.18747599837592463","0.14349597663265265","0.16468454759382845","0.8582334865616505","0.04144262440547454"
"250000","0.9723662504725101","0.06298378688267384","0.025723086755650805","0.15273802218671886","0.12515186202603545","0.0","0.7497731704326434","0.04312077519037143"
"255000","0.9923909409380195","0.07112002767731959","0.026102537282982473","0.1414104776284419","0.1407842574990854","0.3172140945439822","0.9569663991280619","0.026205072782119813"
"260000","0.9603345924212425","0.08630745070500109","0.04354412480722627","0.1410509429389733","0.14968515063890728","0.6706147565543071","0.670614756554307","0.0538519302159066"
"265000","0.9832132879541327","0.10196236778684098","0.04001116836322289","0.15778854510877294","0.15268644830779113","0.0","0.8719475673033066","0.041973774532890654"
"270000","0.9746366151727734","0.05235664637565099","0.032567016406858995","0.13010805750657042","0.13061054670957412","0.0","0.8453064745967735","0.03507345049615049"
"275000","0.966254009511559","0.10226279010481844","0.06154667711717046","0.18244659430768229","0.16510381955176345","0.6374647740694183","0.6738960615535696","0.0444169569751937"
"280000","0.9889231372086003","0.09888145406135437","0.036516202929756755","0.19880971015309434","0.1506153807855571","0.33811709829061554","0.9212484442470155","0.03112324591025363"
"285000","0.9762266011079129","0.05892914730775822","0.02614632980519859","0.1435282076264087","0.12973957297621921","0.0","0.7974819725547164","0.04062846898389237"
"290000","0.9630229051877026","0.0648972978976149","0.03105419707347344","0.13248419761117305","0.15837757624839657","0.0","0.7524812502428485","0.01696860473209759"
"295000","0.9891439403668159","0.10986439895156028","0.07726618525438679","0.2136746422023932","0.20071501425915425","0.9523461225825152","0.9523461225825152","0.08265224984166822"
"300000","0.9729928092841333","0.10782548020837159","0.058445913597257544","0.2048718245697739","0.16225168185297267","0.04734682745046512","0.6964428661899371","0.0556396767521517"
"305000","0.9958883489706625","0.062432401929783804","0.031752651649513255","0.13987020544299442","0.14404311129824607","0.0","0.9754635748457399","0.02615725565573372"
"310000","0.9765238077992091","0.151610541406235","0.10102413736815812","0.22991541939775223","0.16942058204510735","0.7330440185348326","0.7591526836386684","0.06312900471707647"
"315000","0.9821663224417156","0.129371546674652","0.06147537006141285","0.18507908134160225","0.16455716237231977","0.25333519647014835","0.8652350121236501","0.07193981492678642"
"320000","0.9701409922561108","0.06257202470393408","0.023927180711735933","0.1404792516936584","0.11845122509159794","0.0","0.7380315147065247","0.03645950981621021"
"325000","0.994625397420518","0.07859681506878521","0.044119065598695204","0.1500405168328972","0.14788731214155995","0.24055980348459477","0.9806628899535177","0.010134687050890118"
"330000","0.963141963811136","0.10226944241606511","0.036372926255741705","0.15000730982176158","0.1474793017912307","0.7430355265641124","0.7430355265641124","0.05504316695832523"
"335000","0.9729448658644594","0.08733261462970093","0.049495576477882205","0.16661162794896328","0.15091874798594568","0.0","0.7798438782051282","0.06147033058583025"
"340000","0.9866582705628467","0.048616136604527994","0.017271113018011867","0.1543077457848026","0.1349357828878057","0.0","0.934968375","0.04820466509341937"
"345000","0.9656605200690925","0.08340404552470357","0.028771729351725246","0.18142511249479387","0.15023383103390744","0.5645078742283708","0.6685570047588573","0.03522620760860387"
"350000","0.9779612903278685","0.07615133735220786","0.03250835662327958","0.1755406551769036","0.15050583239730214","0.4257669413833154","0.8455492707770538","0.01898675281755997"
"355000","0.9819716185871661","0.06249565546542088","0.026942642651387558","0.1498999214746265","0.13133411722131733","0.0","0.8744880014048662","0.04739008134992169"
"360000","0.9590184275247334","0.07065988559737198","0.03056870690714262","0.13656617228758763","0.1567333913557038","0.0","0.6763226712779229","0.02123151790463275"
"365000","0.9877374684342826","0.08341428143029021","0.07022463543821429","0.21595184103921986","0.1844090689462916","0.9159402537692194","0.9159402537692193","0.08702651319564367"
"370000","0.976764859647574","0.0826431400465885","0.043914071169765624","0.20465369905565506","0.1575542761807101","0.08331261465226981","0.8247752699407871","0.05146080521809753"
"375000","0.9740224905175936","0.04579774013643649","0.01965596837378434","0.14305644709429088","0.12420865556096213","0.0","0.7358712639707937","0.025848712524643387"
"380000","0.9996344181899587","0.09187348349264823","0.05584173448868977","0.15457282601195932","0.17742192172002008","0.20349135528402473","0.9975489702737115","0.018923696006256863"
"385000","0.9656470502924219","0.10609949976608969","0.04634602068412358","0.1617147017505766","0.15681287975838776","0.7679686562037765","0.7679686562037765","0.03862575803720535"
"390000","0.9692183666496581","0.08483317714171028","0.040898447703695606","0.1611457050934319","0.14665357038210508","0.0","0.7382001367726271","0.03605116703353803"
"395000","0.9944144344506995","0.04467874134036977","0.026508139895332582","0.12816730953101121","0.1204605330534016","0.0","0.975529036521365","0.021878219722042024"
"400000","0.9661965258757952","0.08417793089852701","0.02834333411556894","0.1811442565696126","0.14726785455090385","0.47121081014021493","0.7107446428571429","0.020447367326339408"
"405000","0.9746144387167995","0.09401879496877116","0.08345779514659482","0.1837812425789339","0.1652505609327862","0.4979911853520394","0.8170725573618824","0.03816490396331403"
"410000","0.9819466181435013","0.08029308349779248","0.029189855343378784","0.14359676044904335","0.1504027873296612","0.0","0.8867169511840638","0.042350143302720945"
"415000","0.9848786164107224","0.15395717382113647","0.0949449504578187","0.17585820639115526","0.1634179029726328","0.4833364559843734","0.8803280540983063","0.08390661575633848"
"420000","0.9978735057416546","0.15550412729651564","0.10316884532102674","0.186762979085976","0.16460414401287018","0.5097321323137025","0.979826996105708","0.05224347467914729"
"425000","0.9783505838297653","0.06305146256189266","0.04206414431212751","0.14359151534780362","0.12868699590896132","0.0","0.7286758017922699","0.03584276598691632"
"430000","0.9869067784411159","0.10260517159992144","0.06616024472880427","0.17139823828093337","0.15405328933084042","0.6153019126314807","0.8746652158579008","0.03188685266307128"
"435000","0.989715607166085","0.09711599028630136","0.05008951882148972","0.167641572896196","0.15637245506765263","0.38623540968444625","0.9298264622220469","0.03107135257519654"
"440000","0.9739428898868332","0.08413313719736218","0.03726990855760761","0.1649277565952647","0.1479276808799671","0.0","0.7651562868358468","0.06457670665972776"
"445000","0.9694017096364619","0.10662703958519967","0.04842451859148128","0.1611847547766918","0.17367866257305234","3.99761960835623E-4","0.8080260368224237","0.02073199223229464"
