"points","all_attributes","Airline_Flight_AirportFrom_AirportTo","Airline_Flight_AirportFrom_DayOfWeek","Airline_Flight_AirportFrom_Time","Airline_Flight_AirportFrom_Length","Airline_Flight_AirportTo_DayOfWeek","Airline_Flight_AirportTo_Time","Airline_Flight_AirportTo_Length","Airline_Flight_DayOfWeek_Time","Airline_Flight_DayOfWeek_Length","Airline_Flight_Time_Length","Airline_AirportFrom_AirportTo_DayOfWeek","Airline_AirportFrom_AirportTo_Time","Airline_AirportFrom_AirportTo_Length","Airline_AirportFrom_DayOfWeek_Time","Airline_AirportFrom_DayOfWeek_Length","Airline_AirportFrom_Time_Length","Airline_AirportTo_DayOfWeek_Time","Airline_AirportTo_DayOfWeek_Length","Airline_AirportTo_Time_Length","Airline_DayOfWeek_Time_Length","Flight_AirportFrom_AirportTo_DayOfWeek","Flight_AirportFrom_AirportTo_Time","Flight_AirportFrom_AirportTo_Length","Flight_AirportFrom_DayOfWeek_Time","Flight_AirportFrom_DayOfWeek_Length","Flight_AirportFrom_Time_Length","Flight_AirportTo_DayOfWeek_Time","Flight_AirportTo_DayOfWeek_Length","Flight_AirportTo_Time_Length","Flight_DayOfWeek_Time_Length","AirportFrom_AirportTo_DayOfWeek_Time","AirportFrom_AirportTo_DayOfWeek_Length","AirportFrom_AirportTo_Time_Length","AirportFrom_DayOfWeek_Time_Length","AirportTo_DayOfWeek_Time_Length"
"5000","0.49229999999995705","0.4519092857142596","0.3129309554799471","0.438714463820501","0.37921017602768897","0.30554094946272614","0.4513010000543686","0.3727080153677878","0.3551498398513963","0.19962276029452877","0.38794713860935687","0.4261061904761732","0.48779999999995943","0.4334335714285511","0.42106905752186646","0.3350943160046405","0.45294384795757586","0.43045576845241096","0.32736931828925137","0.46158711604570085","0.37106767881436253","0.44775567460315163","0.49368333333329184","0.45249440476187996","0.4154514733337985","0.33185569129141124","0.45768848193471123","0.4218053393235341","0.32571825028600015","0.4655910625485461","0.3549561398969612","0.48406999999996686","0.4047985930735812","0.4847499999999646","0.420347231508047","0.4240801994944108"
"10000","0.4965499999999561","0.42978904761902303","0.2455483257474874","0.4531841979191236","0.326403843763702","0.23623916239588938","0.4598231459482893","0.3244844553290897","0.36226725437563895","0.11102329903408578","0.40720644959850766","0.38866571428569946","0.49443333333329065","0.39991404761902954","0.4408918602472519","0.27871659320454406","0.4710780730240683","0.44809633081927286","0.26762854895973714","0.4728800683657829","0.3851653016612488","0.42271833333331194","0.4958866666666237","0.4307095238095003","0.4406133791081644","0.28622344451745974","0.47962711208723785","0.4415513162509336","0.2737422984896011","0.47751985018634296","0.35059172079866663","0.4919871428571059","0.3691464177489072","0.4923554761904383","0.44941958683707944","0.44792867552077936"
"15000","0.4939499999999566","0.44712999999997477","0.31422877055976356","0.434268406615516","0.3591397474347049","0.3544002023305418","0.4585818463872558","0.3839224945583459","0.35651844020622964","0.20932708417653448","0.39042822337936683","0.43860333333330587","0.491859999999959","0.43443761904759987","0.41574080095521815","0.33954539606120887","0.45207356911111507","0.43913086695384074","0.3715400974794589","0.4651232772782575","0.3708590653049277","0.4581744444444137","0.49322833333329147","0.4543597619047366","0.40946341527318997","0.3581288431907815","0.46444093085275356","0.43997457902691667","0.3847221423322936","0.4723684343434155","0.3566157646392456","0.48966892857139466","0.4328405952380727","0.49028666666663095","0.419724746532813","0.4340969257248794"
"20000","0.4868666666666233","0.4339149999999754","0.3515476590376915","0.45117691762656104","0.34125017702503674","0.32976059035536165","0.4223964749014009","0.3431231528521971","0.3536108874793984","0.23559737057693225","0.37945928134483925","0.4374683333333052","0.47983666666662683","0.4142023809523623","0.4284166634942888","0.3734450783337139","0.45525592352090505","0.40326633899903014","0.3582517765042078","0.437330925896501","0.3593767265345592","0.4461433333333013","0.48316166666662524","0.43285738095235676","0.4180788866059491","0.36854949309021057","0.45499655372403564","0.39837994593960285","0.35337833746570063","0.43936787410128453","0.35015966216203437","0.4683771428571099","0.41873376984124716","0.47110333333329824","0.41524045067033294","0.401032026693467"
"25000","0.4990666666666218","0.4220295238094995","0.24887046467560228","0.48110258359240543","0.3189035670139205","0.25434898924873056","0.47618902361776966","0.33410689934935095","0.37926112031872106","0.11783038837714332","0.43925423663230184","0.3855628571428434","0.4975666666666233","0.3947695238095058","0.4742380175010263","0.2638372227564954","0.4881218092856705","0.4602840083454253","0.2733643089041125","0.48461475219222816","0.4084387501153059","0.40990507936505954","0.4987899999999561","0.41782285714283424","0.4677436035985373","0.26687779073248863","0.4890634519401942","0.46429928389236297","0.28229793450104573","0.48970688241365945","0.3650548173412662","0.4971799999999624","0.356120411255402","0.49733833333329425","0.47568183425289057","0.4688769465257829"
"30000","0.4960666666666236","0.43125892857140363","0.23826630181718086","0.4390277692905146","0.3253446867875734","0.2506659999950546","0.43933805819290145","0.34891859132606545","0.34733330320806677","0.10584487451242305","0.38067362684567496","0.391901071428556","0.491083333333293","0.40025773809522114","0.41830297598712857","0.2685783750993021","0.45712955772167124","0.41736866064952943","0.27886224408952653","0.4542773386335687","0.3638965854769615","0.4213242063491849","0.49208333333329213","0.42883904761902486","0.4151226674859329","0.27542498435227203","0.4559653776778605","0.41219546877730306","0.2836053638460825","0.45471064101959","0.35137811273126685","0.48083499999996676","0.3620224458874347","0.4829666666666313","0.4151927572713602","0.407153453248462"
"35000","0.49499166666662275","0.4323904761904519","0.4266864662005971","0.4478582481039873","0.34817465502911593","0.47035871561659337","0.47968374418172693","0.3519014544012962","0.3695153139941268","0.3656977984295838","0.4114277542077053","0.48944071428567715","0.49261666666662507","0.4146845238095061","0.4391601467083222","0.4453656041636501","0.46131706719748566","0.46695088007360264","0.4778435965795914","0.4851503918303708","0.374734670099451","0.4917161904761519","0.49472499999995767","0.43097404761902425","0.4342385375183484","0.4449195897587494","0.46333606460566257","0.45735511642009224","0.47959325258990443","0.4854869090631396","0.3667616545470288","0.4904058333332979","0.4860394047618738","0.4915166666666296","0.43675075290619186","0.45896807541093804"
"40000","0.4895416666666233","0.40758095238092884","0.2763703712361676","0.43743787420481123","0.32629977108135205","0.2718256501331774","0.4552032661817112","0.31803082048154807","0.352569701935125","0.1620628894520269","0.3788177940532827","0.38432666666664866","0.4866249999999588","0.38076642857141174","0.4180322484075221","0.28857261876355744","0.45571371807032873","0.43561143418812637","0.294925344275627","0.46471375325695646","0.3660348984751195","0.40780119047616686","0.4883583333332915","0.4056064285714064","0.4134822922528043","0.29236751135318095","0.45734352285527036","0.42542611307889805","0.2861744996517582","0.46667666416914516","0.34858803653706677","0.48206761904758455","0.35800511183259875","0.4841833333332967","0.41935904521199796","0.42753432351665177"
"45000","0.49106666666662324","0.4141942857142621","0.24245787379987657","0.4401724858033381","0.32433916962993303","0.23697021075455582","0.4354878364072424","0.3278115867491549","0.34508454483182494","0.10684185341941412","0.373654031634337","0.378197619047604","0.4858999999999594","0.3896942857142685","0.42026099259015465","0.26644217673010356","0.4494207020756814","0.41192682133036596","0.2658173105464883","0.4454088936478338","0.3580382517518962","0.4041124603174396","0.490066666666625","0.4133604761904535","0.41390929563633944","0.2662782340897605","0.45384013098011283","0.4103666035890762","0.2644171365030418","0.45162862692860906","0.3471309545243679","0.48006166666663236","0.3538548989898893","0.4812033333332975","0.411831137770053","0.4071056019412522"
"50000","0.4995999999999553","0.4078802380952143","0.27024315416260564","0.49395009695368075","0.3177208170292649","0.2975352502680166","0.48621141401882045","0.3262329763525036","0.4300736663863809","0.15325513373121755","0.47048820952912507","0.4055227380952164","0.49943333333329026","0.3917885714285538","0.49082241843929697","0.30008170405555595","0.49766789304990916","0.4816745620548751","0.318538805759082","0.4916524012467097","0.45699213212910733","0.42162428571426086","0.4996999999999566","0.41261857142854885","0.4896830207521755","0.30549538622101585","0.4982042160616951","0.48370978335485365","0.3267614993149059","0.49156738867509664","0.42214877376558974","0.4995333333332965","0.3804193253968088","0.49954999999996197","0.4919747473079512","0.480918185712313"
